mz	intensity	snr	snr_flag	present	fraction	rsd	fraction_flag	rsd_flag	flags
70.011931017	2538.2565918	0.952027051281	0	1.0	1.0	nan	1	1	0
70.0599133191	2286.04760742	0.857430714379	0	1.0	1.0	nan	1	1	0
70.0856324292	2268.55834961	0.850870996737	0	1.0	1.0	nan	1	1	0
70.0979928764	2493.84130859	0.935368155866	0	1.0	1.0	nan	1	1	0
70.1577931749	2329.92285156	0.873887056672	0	1.0	1.0	nan	1	1	0
70.1669855315	2631.22729492	0.98689768833	0	1.0	1.0	nan	1	1	0
70.180918474	2310.953125	0.866772057779	0	1.0	1.0	nan	1	1	0
70.1962566331	2218.50463867	0.832097289231	0	1.0	1.0	nan	1	1	0
70.2140111656	2144.72827148	0.804425895592	0	1.0	1.0	nan	1	1	0
70.2180956836	2811.90112305	1.05466324536	0	1.0	1.0	nan	1	1	0
70.2246115924	3326.06591797	1.24751167336	0	1.0	1.0	nan	1	1	0
70.2877982652	2449.80688477	0.918852109849	0	1.0	1.0	nan	1	1	0
70.3312981191	2293.68896484	0.860296767794	0	1.0	1.0	nan	1	1	0
70.3777816608	2848.63745117	1.06844198556	0	1.0	1.0	nan	1	1	0
70.3822847341	2319.55541992	0.869998531215	0	1.0	1.0	nan	1	1	0
70.4036793034	2443.38427734	0.916443174509	0	1.0	1.0	nan	1	1	0
70.4098780972	2328.0246582	0.873175098932	0	1.0	1.0	nan	1	1	0
70.4266235201	2235.55737305	0.838493279485	0	1.0	1.0	nan	1	1	0
70.4627214489	2810.53637695	1.05415136835	0	1.0	1.0	nan	1	1	0
70.4904162022	3271.46044922	1.2270307324	0	1.0	1.0	nan	1	1	0
70.4933869612	2092.05541992	0.78466982376	0	1.0	1.0	nan	1	1	0
70.5113295743	2566.26538086	0.962532342569	0	1.0	1.0	nan	1	1	0
70.5210303277	2493.83154297	0.93536449306	0	1.0	1.0	nan	1	1	0
70.6020295999	2323.0065918	0.871292966535	0	1.0	1.0	nan	1	1	0
70.6979539976	2114.71362305	0.793168264138	0	1.0	1.0	nan	1	1	0
70.7052339779	2056.25537109	0.771242254999	0	1.0	1.0	nan	1	1	0
70.7149203901	2339.32275391	0.877412689715	0	1.0	1.0	nan	1	1	0
70.767345227	2546.23901367	0.955021028164	0	1.0	1.0	nan	1	1	0
70.7957277237	2683.59716797	1.00654012163	0	1.0	1.0	nan	1	1	0
70.8017665376	2646.8112793	0.992742792698	0	1.0	1.0	nan	1	1	0
70.8441904946	2588.44116211	0.970849840375	0	1.0	1.0	nan	1	1	0
70.860303594	2283.0324707	0.856299823306	0	1.0	1.0	nan	1	1	0
70.8904700753	2242.88061523	0.841240017025	0	1.0	1.0	nan	1	1	0
70.906963419	2532.4597168	0.949852810177	0	1.0	1.0	nan	1	1	0
70.911957179	2173.71484375	0.815297925241	0	1.0	1.0	nan	1	1	0
70.9311637214	2149.17016602	0.806091922489	0	1.0	1.0	nan	1	1	0
70.9625819721	2293.99121094	0.860410131612	0	1.0	1.0	nan	1	1	0
71.0639533796	2152.84790039	0.807471334887	0	1.0	1.0	nan	1	1	0
71.0956356154	3042.45751953	1.14113831924	0	1.0	1.0	nan	1	1	0
71.1029902798	2657.34936523	0.996695325675	0	1.0	1.0	nan	1	1	0
71.127921517	2833.32080078	1.06269715048	0	1.0	1.0	nan	1	1	0
71.1789884178	2408.15625	0.903230154556	0	1.0	1.0	nan	1	1	0
71.2241403521	2391.14990234	0.896851562626	0	1.0	1.0	nan	1	1	0
71.2328705848	2393.36376953	0.897681920541	0	1.0	1.0	nan	1	1	0
71.2359852514	2317.60742188	0.869267893169	0	1.0	1.0	nan	1	1	0
71.2684320006	2721.52001953	1.02076389265	0	1.0	1.0	nan	1	1	0
71.2705258817	2208.42041016	0.828314985122	0	1.0	1.0	nan	1	1	0
71.2899251713	2124.04223633	0.796667158703	0	1.0	1.0	nan	1	1	0
