mz	intensity	present	rsd	present_flag	rsd_flag	flags
101.776597566	3853.29321289	2	51.6373505845	1	0	0
101.776922811	2982.55639648	2	16.0784250809	1	1	1
101.777179424	3255.05818685	3	52.0524113111	1	0	0
101.777500993	2451.84936523	3	42.7302174232	1	0	0
101.777903256	3449.32421875	2	32.4697602678	1	0	0
101.778193425	3489.65930176	2	28.7205512912	1	0	0
101.778566206	3500.77734375	3	22.3306344827	1	0	0
101.778984829	3690.45495605	2	17.7665262744	1	1	1
101.77920691	5337.23144531	1	nan	0	0	0
101.779472373	3755.36242676	2	7.6963608907	1	1	1
101.779807326	5093.23787435	3	35.4045615048	1	0	0
101.780025198	2490.97747803	2	28.5873737433	1	0	0
101.780387656	4163.30061849	3	37.9880652768	1	0	0
101.780695014	3688.66882324	3	40.0987495222	1	0	0
101.781071679	3083.89855957	2	22.4394029014	1	0	0
101.781275944	2106.08569336	2	25.2156168989	1	0	0
101.781584085	4436.92195638	3	27.9039955033	1	0	0
101.782118676	5248.36588542	3	41.7915787149	1	0	0
101.782469108	3191.52294922	3	11.6610721542	1	1	1
101.782757255	4234.77709961	2	20.102813115	1	0	0
101.783009312	2287.07910156	1	nan	0	0	0
101.78336332	5408.11767578	3	36.425861941	1	0	0
101.783783088	4564.80285645	2	13.4010886254	1	1	1
101.783995425	3760.56506348	2	7.8427771965	1	1	1
101.784266322	2721.30450439	2	26.8879884388	1	0	0
101.784575928	4902.43570964	3	17.4545720097	1	1	1
101.785020069	6028.34749349	3	30.3572281663	1	0	0
101.785398706	3615.4543457	2	11.0393134507	1	1	1
101.785681975	4284.65486654	3	38.2801722995	1	0	0
101.786008827	4228.49251302	3	14.0946844707	1	1	1
101.786270836	3696.85042318	3	23.6428756865	1	0	0
101.786513375	5921.49267578	1	nan	0	0	0
101.786789746	4775.84594727	2	2.85167595217	1	1	1
101.78703548	4444.08789062	1	nan	0	0	0
101.787286822	3391.04744466	3	17.5830985434	1	1	1
101.787587881	3731.62972005	3	24.7446489697	1	0	0
101.787847282	3175.24169922	2	0.453082819267	1	1	1
101.788073046	5216.47216797	1	nan	0	0	0
101.788429978	3752.92293294	3	17.9831534671	1	1	1
101.788848205	2395.59594727	1	nan	0	0	0
101.789151362	4498.09375	2	8.02161636179	1	1	1
