mz	intensity	present	rsd	present_flag	rsd_flag	flags
201.93370713	103280.872396	3	14.1122177475	1	1	1
202.055974986	8947.3125	1	nan	0	0	0
202.066481054	26922.344401	3	11.0616033352	1	1	1
202.180152706	29152.0657552	3	28.3821784131	1	0	0
203.031625511	16975.1458333	3	19.3076127508	1	1	1
203.038593485	14140.0055339	3	26.7007006696	1	0	0
203.040069288	115450.888021	3	11.172854331	1	1	1
203.050125525	20351.4596354	3	7.86606256624	1	1	1
203.051201601	56651.7421875	3	13.1327805986	1	1	1
203.052572727	498644.458333	3	5.71779080846	1	1	1
203.139072761	8150.85546875	2	5.04180446934	1	1	1
203.150243742	9893.51953125	2	3.350470893	1	1	1
203.223020741	19220.313151	3	22.1821385374	1	0	0
203.931842695	17304.9746094	2	2.04862289531	1	1	1
204.040863108	12038.9622396	3	4.12420292305	1	1	1
204.04210588	18684.9550781	3	10.2397628345	1	1	1
204.043360539	10829.5473633	2	6.66939358119	1	1	1
204.055983254	28756.1861979	3	12.5561099255	1	1	1
204.117945445	7865.66162109	1	nan	0	0	0
204.118928639	11800.5364583	3	6.78227600181	1	1	1
204.120662196	113650.5625	1	nan	0	0	0
204.121758936	483938.25	1	nan	0	0	0
204.122875371	4678292.5	3	3.43695644478	1	1	1
204.125751655	12621.1259766	3	7.46063990679	1	1	1
204.126195604	9311.37597656	2	4.15470659263	1	1	1
204.126734017	8266.84472656	1	nan	0	0	0
205.020640528	10569.6796875	2	15.6025416156	1	1	1
205.037634784	18002.7600911	3	12.8009599254	1	1	1
205.055713784	46835.3072917	3	13.5433660628	1	1	1
205.068279804	8281.77148438	1	nan	0	0	0
205.097088546	25124.3489583	3	9.81203677559	1	1	1
205.120041228	11610.8564453	2	16.6572199695	1	1	1
205.123869658	12948.3196615	3	4.34394148027	1	1	1
205.124923222	37970.1321615	3	10.9970962658	1	1	1
205.126358425	365541.645833	3	3.32752044616	1	1	1
205.129338682	7560.99902344	1	nan	0	0	0
205.961625226	10697.9296875	2	7.48932876177	1	1	1
206.055258804	79995.6145833	3	15.235896968	1	1	1
206.127258517	29497.1321615	3	11.4364497032	1	1	1
206.129719471	16341.7692057	3	17.003013203	1	1	1
206.88571515	7829.18994141	1	nan	0	0	0
207.012735966	18079.828125	1	nan	0	0	0
207.014218417	153815.908854	3	16.7677064204	1	1	1
207.053155966	10862.4619141	1	nan	0	0	0
207.078156473	37980.1940104	3	2.63582226499	1	1	1
207.988499386	30192.7552083	3	23.6044965246	1	0	0
207.998230823	39185.264974	3	14.3148766473	1	1	1
208.017600017	9000.86263021	3	9.48807627342	1	1	1
209.012322221	13201.1967773	2	2.14340844378	1	1	1
209.057463555	11601.4702148	2	3.48307063554	1	1	1
209.093811182	10994.5764974	3	10.2945585511	1	1	1
209.103246896	18582.5091146	3	22.1034586336	1	0	0
209.189785025	7976.07617188	1	nan	0	0	0
209.956482314	17727.3717448	3	26.1127562504	1	0	0
210.087292119	70215.0664062	3	13.9490220874	1	1	1
210.089088344	30628.5	3	13.3889365711	1	1	1
210.11005054	9417.64713542	3	0.623821175288	1	1	1
210.940569754	26245.0045573	3	21.6846539512	1	0	0
210.976862001	9492.96777344	1	nan	0	0	0
210.985225863	38668.0175781	3	13.7505255594	1	1	1
211.073047185	14471.3551432	3	26.191231247	1	0	0
212.851812499	14176.8779297	3	24.4842459915	1	0	0
212.95757813	17820.9283854	3	13.8160391233	1	1	1
213.000868983	10715.3255208	3	18.3094800857	1	1	1
213.074806784	14316.6396484	3	19.8143123761	1	1	1
213.125101259	8931.38378906	2	10.4036995597	1	1	1
215.051304817	17010.3408203	3	22.6934047904	1	0	0
215.069603335	7744.77783203	1	nan	0	0	0
215.139033725	13233.5113932	3	6.1421885467	1	1	1
217.083668878	11599.6689453	1	nan	0	0	0
217.104614719	22314.8300781	1	nan	0	0	0
218.135851402	27018.8639323	3	3.39564803256	1	1	1
218.137094978	83963.78125	3	7.82315151421	1	1	1
218.138621733	921432.875	3	6.64445755924	1	1	1
218.184656912	10665.2636719	1	nan	0	0	0
218.186292487	95798.2447917	3	7.16742369946	1	1	1
219.017594704	30443.1796875	3	12.9660949248	1	1	1
219.026530581	56248.9817708	3	10.3640346691	1	1	1
219.140344993	10847.4248047	1	nan	0	0	0
219.142024067	92131.1197917	3	3.59020623244	1	1	1
219.189606108	8799.89973958	3	5.84956007558	1	1	1
221.050579393	12382.8720703	3	38.2187260961	1	0	0
222.027593598	10489.7763672	1	nan	0	0	0
222.029177978	84771.5963542	3	6.7078137861	1	1	1
222.986414976	9856.79980469	1	nan	0	0	0
222.988174036	94323.4869792	3	15.2714702304	1	1	1
223.972228349	14889.4638672	2	17.1578896072	1	1	1
224.986269805	9351.67919922	2	9.67199187521	1	1	1
226.083780862	5413.99316406	1	nan	0	0	0
226.104743429	8893.73616536	3	38.7970727096	1	0	0
226.216376585	5930.02880859	1	nan	0	0	0
227.113646906	30479.8326823	3	8.06314252935	1	1	1
228.231948718	16555.1276042	3	4.44617938017	1	1	1
229.151572806	8252.91682943	3	5.63409345541	1	1	1
229.152742421	37062.6191406	3	14.5922268869	1	1	1
229.154428607	322163.541667	3	5.57107641164	1	1	1
229.156047334	8547.84472656	3	15.7849981542	1	1	1
230.157791301	41888.6080729	3	11.3180128889	1	1	1
231.144911055	34315.5084635	3	13.8278884534	1	1	1
232.151199309	21986.0358073	3	3.78593368065	1	1	1
232.152329008	105574.979167	3	7.26485587173	1	1	1
232.154045525	950634.770833	3	6.81405099707	1	1	1
232.155642488	31923.0595703	2	10.6131983049	1	1	1
233.050436133	5643.77880859	1	nan	0	0	0
233.078380938	7825.23388672	1	nan	0	0	0
233.149338731	16648.452474	3	4.85140505023	1	1	1
233.155638187	9388.85758464	3	14.3361188299	1	1	1
233.157439958	106921.601562	3	7.80819962691	1	1	1
234.158323906	8445.61360677	3	8.84329535571	1	1	1
234.160680156	6949.58032227	2	11.3180697702	1	1	1
234.93787648	10002.9558919	3	22.8358629666	1	0	0
235.066026594	22951.8606771	3	7.61441214858	1	1	1
235.164953253	61854.6796875	3	19.8237499388	1	1	1
236.168355224	6208.8671875	1	nan	0	0	0
237.027897382	7905.7327474	3	12.6275340229	1	1	1
238.01970579	6395.66748047	1	nan	0	0	0
238.022750396	35998.5976562	3	5.83544660382	1	1	1
238.044743322	6603.99316406	1	nan	0	0	0
238.156383147	7343.88818359	1	nan	0	0	0
239.161460633	9069.03645833	3	7.04211198222	1	1	1
240.038441315	6591.11083984	1	nan	0	0	0
240.995738152	6371.72607422	2	5.02019457756	1	1	1
241.008159446	6677.49316406	2	3.54793453346	1	1	1
241.067954105	7251.08300781	2	1.49985003587	1	1	1
241.154328845	12880.1975911	3	13.4852212499	1	1	1
242.07862671	44797.7903646	3	20.6957356221	1	0	0
242.099507501	7187.62190755	3	5.51615674175	1	1	1
242.11499885	20319.6979167	3	6.89273458883	1	1	1
242.247544575	10083.639974	3	10.4865994906	1	1	1
243.011178815	6546.71972656	1	nan	0	0	0
243.073772585	19720.3320312	3	10.7344430299	1	1	1
244.092522456	10331.2568359	3	13.1669884294	1	1	1
244.190491724	6186.51416016	1	nan	0	0	0
244.26328362	9512.9296875	1	nan	0	0	0
245.078266548	5603.42431641	1	nan	0	0	0
245.135397479	31795.3821615	3	9.23678270166	1	1	1
245.145972361	7777.65112305	2	5.36679254169	1	1	1
245.147353642	30717.5950521	3	5.60167864089	1	1	1
245.149301859	304421.489583	3	5.98490617761	1	1	1
245.226093398	19179.6686198	3	0.832344738311	1	1	1
246.152701306	32321.7779948	3	16.2877843199	1	1	1
246.167759884	7465.17985026	3	13.156662982	1	1	1
246.169724671	94341.734375	3	9.41331948228	1	1	1
246.180959483	18204.4970703	3	17.5631020695	1	1	1
247.029645521	6744.46142578	1	nan	0	0	0
247.139939377	6351.65136719	1	nan	0	0	0
247.173037903	12314.4414062	3	8.33308933817	1	1	1
247.239748297	16355.8193359	3	12.1232753495	1	1	1
247.241730415	145088.122396	3	14.6444605156	1	1	1
248.146979183	15572.4404297	3	13.8044836822	1	1	1
248.148964814	152634.302083	3	4.06520667662	1	1	1
248.198226346	10572.8089193	3	21.9521046978	1	0	0
248.245127808	45301.0911458	3	3.87401148089	1	1	1
248.932442161	6598.79150391	1	nan	0	0	0
248.940831134	7661.65136719	2	5.18006365662	1	1	1
249.045246287	37863.8007812	3	17.5539638874	1	1	1
249.151059075	18965.2486979	3	9.74618421467	1	1	1
249.153307695	110780.005208	3	13.052488943	1	1	1
249.15538168	1203504.33333	3	9.89125747185	1	1	1
249.157253415	41554.2421875	2	13.5627040937	1	1	1
250.046029824	6288.73144531	1	nan	0	0	0
250.152453073	12226.5136719	3	13.8017772281	1	1	1
250.156724127	8589.6624349	3	24.2366028622	1	0	0
250.158778862	103560.546875	3	14.9345479795	1	1	1
250.213846492	39279.4596354	3	8.0678583093	1	1	1
250.911863706	8599.90917969	1	nan	0	0	0
251.13623951	6965.21533203	1	nan	0	0	0
251.159741712	8342.38110352	2	21.6405910228	1	0	0
251.16209258	6995.95361328	1	nan	0	0	0
252.081441167	9256.45117188	2	3.77281216246	1	1	1
253.094553451	9311.34635417	3	8.50969434559	1	1	1
253.11983917	6362.05175781	1	nan	0	0	0
253.140443822	11587.9072266	3	13.5267744624	1	1	1
253.993775485	6602.3828125	2	0.332998562309	1	1	1
254.000299277	6686.14501953	1	nan	0	0	0
254.018730846	12476.3951823	3	5.61710046917	1	1	1
254.136062288	10252.8463542	3	18.8788357588	1	1	1
254.245431051	8354.20556641	3	4.01143580925	1	1	1
254.247535619	97436.0234375	3	10.0016349353	1	1	1
255.13542362	15816.7998047	3	13.2395641796	1	1	1
255.250877525	16380.4554036	3	2.34791811819	1	1	1
256.094315097	7930.16031901	3	14.9341267155	1	1	1
256.261140702	10195.1409505	3	12.802288958	1	1	1
256.263176731	108104.455729	3	10.6886257833	1	1	1
256.982018593	7062.84814453	1	nan	0	0	0
257.041884623	16712.3834635	3	18.0380455017	1	1	1
257.091170126	11042.2197266	3	9.70456005919	1	1	1
257.146902114	34123.0833333	3	24.5049841704	1	0	0
257.266565544	16286.1865234	3	12.792843728	1	1	1
258.073569914	12561.1223958	3	20.7180163643	1	0	0
258.109862607	16549.2884115	3	15.4414911476	1	1	1
259.077176862	12404.2353516	3	18.386605741	1	1	1
259.998721142	7014.74316406	2	5.8274028598	1	1	1
260.18315029	5583.98266602	2	0.266662376121	1	1	1
260.185352921	66891.15625	3	7.37018596319	1	1	1
260.19653002	8581.48893229	3	25.0733910446	1	0	0
261.052041975	6798.31738281	1	nan	0	0	0
261.144243594	7151.22167969	1	nan	0	0	0
261.188683271	8371.17936198	3	10.9630101512	1	1	1
261.221048146	7853.88085938	1	nan	0	0	0
262.126096026	6590.24348958	3	2.51975585496	1	1	1
262.128231582	61188.8372396	3	11.509358441	1	1	1
262.164584351	37158.6510417	3	3.96704695018	1	1	1
262.990138666	12719.438151	3	5.22052303174	1	1	1
263.131469789	7921.0090332	2	15.6854516857	1	1	1
263.143706655	7964.27490234	3	6.15049144612	1	1	1
263.145921029	91984.6015625	3	8.38107222161	1	1	1
263.196216951	7790.11458333	3	10.8612229353	1	1	1
263.236647171	39727.0703125	3	8.42717227308	1	1	1
264.149189171	6583.03564453	3	2.34440166857	1	1	1
264.172145356	19949.2389323	3	5.94553000523	1	1	1
264.229489143	15189.8626302	3	11.3244751542	1	1	1
264.24000204	9569.42122396	3	4.77226767108	1	1	1
265.022737385	13233.5087891	1	nan	0	0	0
265.069425543	8034.43261719	1	nan	0	0	0
265.10429434	6754.55371094	1	nan	0	0	0
265.111497518	11426.6142578	3	13.8511925624	1	1	1
265.248360628	6171.34619141	2	6.06068542107	1	1	1
265.250050565	29824.6848958	3	12.0898078518	1	1	1
265.252256157	305343.4375	3	14.2981324482	1	1	1
266.185532322	5495.19433594	1	nan	0	0	0
266.187777209	56172.4440104	3	17.7570039055	1	1	1
266.253452977	6759.96044922	2	12.9586484758	1	1	1
266.255611265	68090.953125	3	6.9129590394	1	1	1
267.11026976	12718.6614583	3	16.2594579727	1	1	1
267.191089724	8178.39453125	3	13.071463281	1	1	1
268.055457691	15713.9231771	3	16.6305460096	1	1	1
268.115030069	6458.18359375	1	nan	0	0	0
268.263207866	15261.7008464	3	8.76642276803	1	1	1
269.087725557	26948.8242188	3	26.2443698973	1	0	0
270.109882938	16499.288737	3	36.3487053873	1	0	0
270.278782205	29915.3821615	3	10.1396366259	1	1	1
270.935224641	6864.81030273	2	9.1086031879	1	1	1
271.137342889	41171.3346354	3	4.08537420817	1	1	1
273.120776725	30144.4674479	3	9.73551777211	1	1	1
276.180243182	21640.7324219	3	13.8526080706	1	1	1
276.227008579	8639.12255859	3	25.2521889215	1	0	0
276.229426603	114189.348958	3	16.3959565942	1	1	1
277.104455067	8468.12988281	1	nan	0	0	0
277.232763977	15673.8011068	3	11.7618519041	1	1	1
278.242589363	6661.71484375	1	nan	0	0	0
278.245092061	72785.8125	3	13.1994086243	1	1	1
279.191044748	17213.5488281	2	3.50363318684	1	1	1
279.248490156	11507.7952474	3	10.478795858	1	1	1
280.091724996	12835.202474	3	11.2296169922	1	1	1
280.26313804	35575.5078125	3	16.6217315389	1	1	1
281.029581613	5754.70751953	1	nan	0	0	0
282.274438247	6117.05957031	1	nan	0	0	0
282.276351518	22299.7867839	3	29.5841986777	1	0	0
282.278761572	247699.473958	3	27.6476062188	1	0	0
283.282172528	17606.163737	3	37.0043892434	1	0	0
284.294428443	17316.1520182	3	15.2659190523	1	1	1
291.70193708	15008.1009115	3	7.67523905019	1	1	1
292.073007779	6966.36352539	2	9.509797445	1	1	1
292.200736016	10204.2529297	2	2.56523135124	1	1	1
292.203362047	110944.43099	3	36.1492245208	1	0	0
292.260691355	18927.3056641	3	12.1202358199	1	1	1
293.071355054	43256.6145833	3	2.20118490224	1	1	1
293.206632538	19944.0830078	2	4.40006069704	1	1	1
293.263872792	8165.13818359	2	27.0822032241	1	0	0
294.060175686	8108.81738281	2	15.2317554591	1	1	1
294.854416872	9201.2594401	3	30.3135859347	1	0	0
295.222672845	10033.5942383	3	26.8344407969	1	0	0
296.066002282	42066.4648438	3	7.46178419113	1	1	1
296.258264837	8694.42171224	3	17.076461496	1	1	1
297.973532738	7375.390625	1	nan	0	0	0
298.992828493	7194.75	3	1.56259246237	1	1	1
299.305629542	18804.3805339	3	25.4004756063	1	0	0
300.229737544	21908.6777344	3	10.0367780665	1	1	1
301.140783099	8911.36035156	1	nan	0	0	0
302.240377919	10766.6357422	1	nan	0	0	0
302.242400095	24320.2200521	3	18.2575029971	1	1	1
302.245379357	237471.036458	3	14.8449350552	1	1	1
303.248752493	46918.0651042	3	10.9036290984	1	1	1
304.260716021	2271270.58333	3	14.7167545817	1	1	1
304.267148229	8390.79736328	2	5.41244118996	1	1	1
304.284401574	17680.960612	3	18.5691600599	1	1	1
304.991239745	8156.56201172	2	11.1923460303	1	1	1
305.25953018	15800.8251953	2	5.78044745858	1	1	1
305.261668258	48796.1289062	1	nan	0	0	0
305.264371821	363891.65625	3	16.3121993167	1	1	1
305.918537552	8061.63598633	2	0.603077588771	1	1	1
306.219380517	35860.1985677	3	10.4056489486	1	1	1
306.24034529	16480.6373698	3	17.3157892481	1	1	1
306.267755881	34352.6770833	3	21.7784887353	1	0	0
306.276717985	27036.7415365	3	19.8929468995	1	1	1
307.038758887	14245.0572917	3	5.62420784124	1	1	1
307.041263596	46672.1640625	1	nan	0	0	0
307.043859906	347425.447917	3	6.4081820806	1	1	1
307.083148207	8832.1953125	1	nan	0	0	0
307.222562512	9160.98535156	2	2.90774321173	1	1	1
308.047214151	35910.859375	3	8.42568455027	1	1	1
308.08800824	10411.2548828	2	17.0929615777	1	1	1
308.091078443	65799.5416667	3	8.47566881107	1	1	1
308.198597004	11442.7646484	3	7.63081447206	1	1	1
308.235001245	23939.7936198	3	21.4966068907	1	0	0
309.042004266	26268.7858073	3	7.79562782217	1	1	1
309.094485041	7446.59277344	1	nan	0	0	0
310.047063943	17665.0302734	3	16.7206125435	1	1	1
311.030846602	8407.82226562	1	nan	0	0	0
311.040198077	10735.8881836	2	12.814109765	1	1	1
312.289698939	8816.08984375	2	4.67525640043	1	1	1
313.947376745	12442.3196615	3	1.61112472558	1	1	1
315.06610615	10226.5558268	3	20.5191202993	1	0	0
315.127537963	13150.6051432	3	13.1161264446	1	1	1
315.142790513	7782.515625	1	nan	0	0	0
316.054994103	8347.11328125	1	nan	0	0	0
316.101799956	14084.2604167	3	19.1040401995	1	1	1
316.111413698	8206.6570638	3	3.06834206461	1	1	1
316.200393578	8041.81713867	2	21.237648069	1	0	0
316.203703385	79776.5572917	3	7.5922806194	1	1	1
316.320972609	50295.2799479	3	8.82814226592	1	1	1
317.029146724	9895.3811849	3	11.8891880116	1	1	1
317.114975574	28959.9238281	3	5.73709455154	1	1	1
317.147396489	6942.56787109	1	nan	0	0	0
317.207041241	17916.2086589	3	27.5581844413	1	0	0
317.324378202	10422.5185547	3	17.5217292832	1	1	1
318.201959195	8390.07495117	2	20.096443706	1	0	0
318.213609001	26665.4726562	3	10.4859338008	1	1	1
318.215891679	91019.515625	3	8.57453289461	1	1	1
318.219219109	785959.1875	3	9.74854938437	1	1	1
318.240333214	40476.4388021	3	5.7678612978	1	1	1
318.276721652	11822.1575521	3	18.3216879201	1	1	1
319.027819301	9985.59114583	3	13.612330702	1	1	1
319.216516727	8065.01953125	2	11.4110658249	1	1	1
319.219172736	11974.6295573	3	14.8159267588	1	1	1
319.222714205	141057.908854	3	12.0091024009	1	1	1
319.243685461	7350.94018555	2	11.0111838306	1	1	1
319.764439157	7529.83984375	1	nan	0	0	0
320.198836915	8009.59635417	3	9.9233350827	1	1	1
320.213757503	9382.13151042	3	17.5943458475	1	1	1
320.217516183	53744.2890625	3	13.54496015	1	1	1
320.221132911	8473.40258789	2	6.22874765786	1	1	1
320.222334522	13288.0660807	3	6.92267352635	1	1	1
320.224893166	23579.1536458	3	19.3333518303	1	1	1
320.229304855	159945.653646	3	17.1512523271	1	1	1
320.231201613	353573.260417	3	11.2392414919	1	1	1
320.234529211	7225221.5	3	12.7215019508	1	1	1
320.241639111	21174.2747396	3	14.561486653	1	1	1
320.24256337	11136.9033203	2	19.4816834411	1	1	1
320.244070518	10900.5725911	3	12.2076835867	1	1	1
320.245228172	10472.8626302	3	25.3191715993	1	0	0
320.246546235	6964.46988932	3	3.28668910694	1	1	1
320.247825647	7180.86816406	3	7.79848046313	1	1	1
320.248930658	9874.76953125	2	2.8166895509	1	1	1
320.252285347	7280.70198568	3	8.96711869847	1	1	1
320.255714688	71253.7213542	3	13.531760131	1	1	1
320.965023927	17100.8994141	3	16.5040906794	1	1	1
320.974801062	21414.2942708	3	12.1012185745	1	1	1
321.070847421	9050.421875	3	1.59919980076	1	1	1
321.130837923	7802.3125	1	nan	0	0	0
321.202012151	46724.6067708	3	11.8500081112	1	1	1
321.220934498	8029.48421224	3	4.84185339498	1	1	1
321.232192479	46661.2916667	3	6.75135027975	1	1	1
321.234753897	92742.7161458	3	9.88870275237	1	1	1
321.238160292	1138261.89583	3	12.3109725454	1	1	1
321.259206463	11834.5029297	3	4.08775836366	1	1	1
321.892573541	18815.6894531	3	9.50882286144	1	1	1
321.94907956	10555.1474609	2	1.08587051767	1	1	1
322.205372421	8017.33911133	2	9.03689242137	1	1	1
322.214299229	8604.67773438	1	nan	0	0	0
322.227163747	12542.8671875	3	13.1904795605	1	1	1
322.229444398	29397.7428385	3	13.3487680101	1	1	1
322.233099269	371293.34375	3	11.739889881	1	1	1
322.238081212	14299.5016276	3	9.14530069044	1	1	1
322.241680887	90476.203125	3	15.3908822253	1	1	1
322.250685975	70062.2434896	3	14.2868198459	1	1	1
323.011510109	8399.16503906	1	nan	0	0	0
323.038899126	10266.5520833	3	26.9369543573	1	0	0
323.217743265	10704.0791016	1	nan	0	0	0
323.236394255	63269.2552083	3	12.8991426467	1	1	1
323.254049379	11977.125	3	19.1228360665	1	1	1
324.214464156	8285.70581055	2	13.5314604162	1	1	1
325.177454929	10086.242513	3	14.9677598214	1	1	1
326.973014564	7557.81982422	2	0.563197200747	1	1	1
327.008049622	7755.60205078	1	nan	0	0	0
328.054664384	8389.07845052	3	3.29941314546	1	1	1
328.067168321	14667.0745443	3	2.74102561284	1	1	1
329.025803662	10985.0494792	3	15.2883931949	1	1	1
330.072965145	27197.8613281	3	9.10514841024	1	1	1
331.040057267	22260.0403646	3	9.30639092713	1	1	1
331.06976549	6558.49462891	1	nan	0	0	0
331.101211653	8853.9140625	1	nan	0	0	0
332.028838285	20416.4980469	3	19.6644518589	1	1	1
332.198542469	8662.52734375	2	2.36852156401	1	1	1
332.256078673	12282.4882812	1	nan	0	0	0
332.292363476	12079.6336263	3	28.4473908223	1	0	0
332.315840455	12130.2490234	3	7.6179985877	1	1	1
334.210436938	7108.10009766	1	nan	0	0	0
334.214229206	91015.7005208	3	6.24271677614	1	1	1
334.250530132	27584.9798177	3	17.6161784229	1	1	1
334.267989494	8521.8046875	1	nan	0	0	0
334.271598546	91771.4518229	3	36.3994779199	1	0	0
335.001668368	13004.9213867	2	9.22729485033	1	1	1
335.217640849	22746.3196615	3	9.03226841429	1	1	1
335.25403915	8105.26074219	1	nan	0	0	0
335.265145262	9739.80664062	1	nan	0	0	0
335.275051336	20217.7154948	3	41.4718956512	1	0	0
336.225971326	8178.18847656	2	10.0496091392	1	1	1
336.229913772	116251.453125	3	2.24249129772	1	1	1
336.250781445	15719.5579427	3	18.816034272	1	1	1
336.948814727	13683.0777995	3	17.7201543496	1	1	1
337.233247426	20815.9277344	3	16.7991391884	1	1	1
338.227971694	9197.01757812	3	15.8064250619	1	1	1
338.341750654	9858.16650391	3	27.1241873714	1	0	0
338.985449904	16531.3310547	3	15.4500253204	1	1	1
340.18845124	22394.7324219	3	4.82865169842	1	1	1
342.946925716	8299.24772135	3	19.1223385133	1	1	1
343.233887784	16648.1791992	2	11.5414888975	1	1	1
344.999533521	7579.11621094	1	nan	0	0	0
346.047009803	29431.5221354	3	12.7903840814	1	1	1
346.233491389	10333.4003906	2	15.6434657714	1	1	1
346.250889719	7323.71533203	1	nan	0	0	0
348.070501336	12658.6829427	3	9.23433255088	1	1	1
348.266291663	26439.9798177	3	20.8148393707	1	0	0
349.233046876	8220.62719727	2	1.36022579681	1	1	1
349.269983646	8297.58105469	1	nan	0	0	0
350.209225828	7991.21142578	2	16.6773850252	1	1	1
350.23027178	8121.03710938	1	nan	0	0	0
350.253973388	39691.4414062	3	32.8779629312	1	0	0
351.257113375	8316.17651367	2	3.58079701532	1	1	1
352.224746128	24870.0729167	3	4.5986995443	1	1	1
356.232750325	12303.6699219	2	25.1628666434	1	0	0
357.249646077	42407.5260417	3	16.2268317036	1	1	1
358.253028267	7920.59912109	1	nan	0	0	0
360.323539211	9139.82991536	3	23.3973223384	1	0	0
365.227833127	5447.9230957	2	11.660931208	1	1	1
366.203757377	37236.7063802	3	16.1996625704	1	1	1
366.231183231	16657.2089844	3	5.03467453077	1	1	1
366.960838847	6224.27856445	2	18.9538587417	1	1	1
367.207155082	7692.23095703	3	21.5102836311	1	0	0
368.028565736	9913.25146484	3	23.4593131158	1	0	0
368.111922072	11491.6450195	2	9.57075684529	1	1	1
368.212576208	10763.8427734	3	4.33629880111	1	1	1
368.21520095	19095.5078125	1	nan	0	0	0
368.219233058	353225.03125	3	8.12489125232	1	1	1
368.232625123	5265.05859375	1	nan	0	0	0
369.222742661	73059.3098958	3	6.14860621591	1	1	1
369.310797942	17215.9160156	3	8.27438918163	1	1	1
369.984423472	13837.492513	3	24.803358087	1	0	0
370.051928407	14932.6923828	3	12.8833198619	1	1	1
370.190683566	7338.58300781	2	22.7048179776	1	0	0
370.21760806	27275.375651	3	10.3267284536	1	1	1
370.226458682	6724.92740885	3	2.4498662475	1	1	1
370.247921042	78946.3144531	3	47.1374603056	1	0	0
370.314222303	5197.28710938	2	3.84210174253	1	1	1
370.968683264	4830.82080078	1	nan	0	0	0
371.220915846	5255.9835612	3	11.158365639	1	1	1
371.251323794	20754.0917969	2	1.07772422513	1	1	1
371.319547613	5443.47583008	2	4.74193748187	1	1	1
371.322478207	13277.0810547	2	7.62328998713	1	1	1
371.326388742	168691.03125	3	2.52269122402	1	1	1
372.206279085	91966.5052083	3	43.2610045537	1	0	0
372.245103768	23435.6835938	3	38.8281564019	1	0	0
372.329849899	37262.9427083	3	3.39029446249	1	1	1
373.209691786	16418.1806641	3	47.5555393998	1	0	0
373.24418821	43443.0703125	3	16.860615128	1	1	1
373.33342648	4861.42724609	1	nan	0	0	0
374.203374823	30342.1328125	3	47.6567738828	1	0	0
374.247587964	8856.34619141	2	7.26943299674	1	1	1
375.003644854	5452.17138672	2	3.86106202132	1	1	1
375.065087817	6254.93017578	2	4.46266722258	1	1	1
375.206737106	6589.36181641	2	8.25315988951	1	1	1
376.297313344	79095.59375	3	4.58660101387	1	1	1
376.92836131	5726.03735352	2	1.58139928333	1	1	1
377.30063734	17749.9615885	3	4.28402964577	1	1	1
378.295488812	6262.53304036	3	26.4200158376	1	0	0
378.313030104	6806.33691406	1	nan	0	0	0
378.991212642	5222.19189453	1	nan	0	0	0
379.199138891	6014.23030599	3	8.2875884419	1	1	1
380.111852221	6474.02099609	2	6.08073358099	1	1	1
380.225028946	4687.41015625	1	nan	0	0	0
381.079112993	5283.72875977	2	9.47182565431	1	1	1
381.088794072	6752.85449219	3	6.81080290823	1	1	1
381.996824981	7690.68994141	2	10.0611134874	1	1	1
382.235084999	5958.48168945	2	2.72172664844	1	1	1
382.279851103	7064.00463867	2	17.7080947529	1	1	1
382.949013515	4954.09912109	3	3.99074040431	1	1	1
383.103059613	5904.39501953	2	10.4558384367	1	1	1
383.115647709	16445.6292318	3	4.62598370545	1	1	1
384.002525752	13186.6585286	3	16.6402876562	1	1	1
384.206237336	25216.6337891	3	51.9645479384	1	0	0
384.214344458	5334.19140625	2	7.86581516792	1	1	1
384.999245203	4718.88525391	1	nan	0	0	0
385.128660809	5867.16577148	2	12.3871755351	1	1	1
385.209522549	6844.61083984	1	nan	0	0	0
385.305999746	5029.13232422	1	nan	0	0	0
385.316981697	32368.6354167	3	5.53073481899	1	1	1
385.34197935	6514.7179362	3	7.56426342084	1	1	1
385.958267804	9535.6735026	3	7.92809189534	1	1	1
386.025850715	54678.5442708	3	6.54928791053	1	1	1
386.203396016	10228.1782227	2	7.94471022507	1	1	1
386.213829466	9134.45849609	2	8.8186790116	1	1	1
386.221694741	442280.25	3	49.4791212932	1	0	0
386.320348973	6842.80777995	3	13.1917934468	1	1	1
386.325981958	5826.72705078	1	nan	0	0	0
387.029250678	6485.29638672	2	11.9470298159	1	1	1
387.077367303	8617.74934896	3	10.079307252	1	1	1
387.179934948	5991.94189453	2	6.34658509879	1	1	1
387.220861594	5970.41455078	1	nan	0	0	0
387.225224654	77904.4889323	3	46.1539989089	1	0	0
387.321318661	15103.2858073	3	11.7386043319	1	1	1
387.332566087	29498.0833333	3	14.4258581792	1	1	1
388.061064202	4913.0	1	nan	0	0	0
388.214309983	8294.69946289	2	7.04013166823	1	1	1
388.218909301	125975.813802	3	48.1381241657	1	0	0
388.228735096	8933.39160156	2	4.53635100838	1	1	1
388.336026102	6227.58577474	3	30.4204619637	1	0	0
389.222274722	23783.3616536	3	39.2094516965	1	0	0
390.172276248	9757.16992188	2	7.69235003666	1	1	1
390.217045694	10829.5244141	2	9.35790856034	1	1	1
390.977590591	13529.3798828	3	13.3823070307	1	1	1
391.038899329	8279.29996745	3	20.332078051	1	0	0
391.283821258	6398.88834635	3	11.1830584707	1	1	1
392.022824146	5535.24674479	3	9.76788154884	1	1	1
392.052162658	10147.2416992	2	5.30010969826	1	1	1
