mz	intensity	snr	snr_flag	present	fraction	rsd	fraction_flag	rsd_flag	flags
70.0105828459	2932.90136719	1.04835519217	0	1.0	1.0	nan	1	1	0
70.0106559643	2941.47705078	1.05142053985	0	1.0	1.0	nan	1	1	0
70.0302489528	2570.73486328	0.918900059769	0	1.0	1.0	nan	1	1	0
70.0419816194	2967.23388672	1.06062722951	0	1.0	1.0	nan	1	1	0
70.0528261566	2977.56665039	1.06432063924	0	1.0	1.0	nan	1	1	0
70.0616129317	2568.10083008	0.917958533942	0	1.0	1.0	nan	1	1	0
70.0760486201	2393.41723633	0.855518502872	0	1.0	1.0	nan	1	1	0
70.0859132931	2256.59960938	0.806613527341	0	1.0	1.0	nan	1	1	0
70.0927649184	2152.76464844	0.769498088805	0	1.0	1.0	nan	1	1	0
70.0982424171	2493.4465332	0.891273620286	0	1.0	1.0	nan	1	1	0
70.1337460364	2337.02587891	0.835361612153	0	1.0	1.0	nan	1	1	0
70.1381877481	2254.81030273	0.805973946028	0	1.0	1.0	nan	1	1	0
70.1509248154	2571.30371094	0.919103392347	0	1.0	1.0	nan	1	1	0
70.151140567	2635.5144043	0.942055276965	0	1.0	1.0	nan	1	1	0
70.1529892119	2450.17529297	0.875806468926	0	1.0	1.0	nan	1	1	0
70.1561761305	2074.91259766	0.741670149355	0	1.0	1.0	nan	1	1	0
70.163398814	2392.17602539	0.855074836424	0	1.0	1.0	nan	1	1	0
70.1648043042	2221.48706055	0.794062671289	0	1.0	1.0	nan	1	1	0
70.2305007611	2536.17773438	0.906547736599	0	1.0	1.0	nan	1	1	0
70.2443573113	2842.28955078	1.01596631975	0	1.0	1.0	nan	1	1	0
70.2473142807	2669.29223633	0.954129043231	0	1.0	1.0	nan	1	1	0
70.2555687955	1977.34191895	0.706793856284	0	1.0	1.0	nan	1	1	0
70.2947041573	2495.93115234	0.892161738586	0	1.0	1.0	nan	1	1	0
70.3247926942	2774.92919922	0.991888600975	0	1.0	1.0	nan	1	1	0
70.3558553024	2680.17382812	0.958018629627	0	1.0	1.0	nan	1	1	0
70.3700624034	3184.45166016	1.13827095227	0	1.0	1.0	nan	1	1	0
70.4041118788	2444.91357422	0.873925686219	0	1.0	1.0	nan	1	1	0
70.4148612768	2392.47827148	0.855182873218	0	1.0	1.0	nan	1	1	0
70.450922968	2457.05761719	0.878266531309	0	1.0	1.0	nan	1	1	0
70.463434242	2423.59594727	0.866305776068	0	1.0	1.0	nan	1	1	0
70.4683744206	2189.98828125	0.78280354434	0	1.0	1.0	nan	1	1	0
70.5005059322	2080.06494141	0.743511836356	0	1.0	1.0	nan	1	1	0
70.5508283146	2638.9831543	0.94329516935	0	1.0	1.0	nan	1	1	0
70.560410028	2125.24755859	0.759662202629	0	1.0	1.0	nan	1	1	0
70.5810480018	2524.98168945	0.902545750048	0	1.0	1.0	nan	1	1	0
70.5851465311	2367.85302734	0.846380667034	0	1.0	1.0	nan	1	1	0
70.617142753	2585.72827148	0.924259400357	0	1.0	1.0	nan	1	1	0
70.6278811239	3747.97167969	1.33969918472	0	1.0	1.0	nan	1	1	0
70.6339768277	2682.94702148	0.959009897759	0	1.0	1.0	nan	1	1	0
70.6394185884	2228.66064453	0.796626843443	0	1.0	1.0	nan	1	1	0
70.6477126678	2927.23120117	1.04632841143	0	1.0	1.0	nan	1	1	0
70.6487160079	2526.92358398	0.903239873361	0	1.0	1.0	nan	1	1	0
70.6552261945	3090.40014648	1.10465257226	0	1.0	1.0	nan	1	1	0
70.6625323836	2497.4609375	0.892708554865	0	1.0	1.0	nan	1	1	0
70.6684805684	2023.82922363	0.723410578478	0	1.0	1.0	nan	1	1	0
70.6818023916	2409.08569336	0.861119137269	0	1.0	1.0	nan	1	1	0
70.6970118732	2239.56396484	0.80052419662	0	1.0	1.0	nan	1	1	0
70.6970915261	1960.4753418	0.7007649581	0	1.0	1.0	nan	1	1	0
70.7041737834	2704.22900391	0.966617066899	0	1.0	1.0	nan	1	1	0
70.7416773946	4351.35546875	1.55537658022	0	1.0	1.0	nan	1	1	0
70.795499658	2320.09033203	0.829308060985	0	1.0	1.0	nan	1	1	0
70.8234068828	2697.34887695	0.96415778992	0	1.0	1.0	nan	1	1	0
70.8273984838	2782.86938477	0.994726792139	0	1.0	1.0	nan	1	1	0
70.8414529303	2111.75561523	0.754839555325	0	1.0	1.0	nan	1	1	0
70.84284765	2461.20458984	0.879748851978	0	1.0	1.0	nan	1	1	0
70.8436301226	2476.91967773	0.885366154411	0	1.0	1.0	nan	1	1	0
70.8730963426	2487.35449219	0.88909604183	0	1.0	1.0	nan	1	1	0
70.8762826938	2429.27270508	0.868334913015	0	1.0	1.0	nan	1	1	0
70.8835433905	2407.40429688	0.860518128059	0	1.0	1.0	nan	1	1	0
70.8898151228	2075.62011719	0.741923049702	0	1.0	1.0	nan	1	1	0
70.9240603695	2323.34814453	0.830472554509	0	1.0	1.0	nan	1	1	0
70.9262714703	2241.86108398	0.80134529371	0	1.0	1.0	nan	1	1	0
70.9355176906	2159.29296875	0.771831613748	0	1.0	1.0	nan	1	1	0
70.9575914517	2587.97460938	0.92506234587	0	1.0	1.0	nan	1	1	0
70.9620592838	2778.98828125	0.993339505452	0	1.0	1.0	nan	1	1	0
70.9775818579	3029.75097656	1.08297374156	0	1.0	1.0	nan	1	1	0
70.9882893118	2629.35302734	0.939852914624	0	1.0	1.0	nan	1	1	0
70.9905275097	2647.04003906	0.946175074236	0	1.0	1.0	nan	1	1	0
70.9979241907	2513.42089844	0.8984133863	0	1.0	1.0	nan	1	1	0
71.0004751294	2245.20874023	0.802541901565	0	1.0	1.0	nan	1	1	0
71.0292610827	3004.92944336	1.07410137255	0	1.0	1.0	nan	1	1	0
71.0349696741	2409.26293945	0.861182493257	0	1.0	1.0	nan	1	1	0
71.0503652549	2103.81958008	0.752002847703	0	1.0	1.0	nan	1	1	0
71.0727715158	2273.6640625	0.812713155592	0	1.0	1.0	nan	1	1	0
71.0895754963	3500.22021484	1.25114130227	0	1.0	1.0	nan	1	1	0
71.1203458649	2168.44580078	0.775103261097	0	1.0	1.0	nan	1	1	0
71.1372880244	2364.46777344	0.845170620031	0	1.0	1.0	nan	1	1	0
71.1558676486	2473.12353516	0.88400923671	0	1.0	1.0	nan	1	1	0
71.1567376524	3198.47045898	1.14328192219	0	1.0	1.0	nan	1	1	0
71.1593780071	2081.06738281	0.743870155481	0	1.0	1.0	nan	1	1	0
71.1770309604	2505.91577148	0.895730705287	0	1.0	1.0	nan	1	1	0
71.1968235035	2292.20288086	0.819339790466	0	1.0	1.0	nan	1	1	0
71.199107185	2604.29467773	0.930895896426	0	1.0	1.0	nan	1	1	0
71.1992530243	2674.55541992	0.956010349541	0	1.0	1.0	nan	1	1	0
71.2013815301	2420.61230469	0.86523928361	0	1.0	1.0	nan	1	1	0
71.2055357113	2963.98706055	1.05946666301	0	1.0	1.0	nan	1	1	0
71.2081983112	2237.80908203	0.799896919983	0	1.0	1.0	nan	1	1	0
71.2262703438	2444.73144531	0.873860584887	0	1.0	1.0	nan	1	1	0
71.2355499673	2837.05102539	1.01409382743	0	1.0	1.0	nan	1	1	0
71.242158606	2294.77270508	0.820258365019	0	1.0	1.0	nan	1	1	0
71.2636658043	2637.11352539	0.942626877128	0	1.0	1.0	nan	1	1	0
71.2671597431	2169.14599609	0.775353543428	0	1.0	1.0	nan	1	1	0
71.267209302	2153.52050781	0.769768268058	0	1.0	1.0	nan	1	1	0
71.2695843811	2154.54833984	0.770135662972	0	1.0	1.0	nan	1	1	0
71.279503114	2413.23999023	0.862604075954	0	1.0	1.0	nan	1	1	0
71.282753635	2046.3848877	0.731473020603	0	1.0	1.0	nan	1	1	0
71.3117620887	2303.51342773	0.823382705334	0	1.0	1.0	nan	1	1	0
71.326955295	3102.76049805	1.10907073609	0	1.0	1.0	nan	1	1	0
71.3473434213	2520.74707031	0.901032100454	0	1.0	1.0	nan	1	1	0
71.3584043034	2264.17285156	0.809320555903	0	1.0	1.0	nan	1	1	0
71.3669336085	2422.83813477	0.866034898677	0	1.0	1.0	nan	1	1	0
71.3748677969	2370.55102539	0.847345056867	0	1.0	1.0	nan	1	1	0
71.3940164208	2320.04663086	0.829292440156	0	1.0	1.0	nan	1	1	0
71.4177384348	2728.87573242	0.975426952597	0	1.0	1.0	nan	1	1	0
71.4302329165	2915.90673828	1.04228052234	0	1.0	1.0	nan	1	1	0
71.4350259706	2533.73217773	0.905673581051	0	1.0	1.0	nan	1	1	0
71.4407083119	3138.19702148	1.12173739571	0	1.0	1.0	nan	1	1	0
71.4416819478	2294.31030273	0.820093080941	0	1.0	1.0	nan	1	1	0
71.4946017181	2679.26513672	0.957693821107	0	1.0	1.0	nan	1	1	0
71.5208696091	2547.00708008	0.910418647814	0	1.0	1.0	nan	1	1	0
71.5212674924	2535.4284668	0.90627991356	0	1.0	1.0	nan	1	1	0
71.5474041117	2895.89794922	1.03512845165	0	1.0	1.0	nan	1	1	0
71.558303199	2480.14233398	0.886518081459	0	1.0	1.0	nan	1	1	0
71.5712593243	3243.14160156	1.15924946368	0	1.0	1.0	nan	1	1	0
71.5724347652	2373.57104492	0.848424552138	0	1.0	1.0	nan	1	1	0
71.5756096117	2934.99365234	1.04910307208	0	1.0	1.0	nan	1	1	0
71.6043854097	2741.5390625	0.979953415023	0	1.0	1.0	nan	1	1	0
71.6092081983	2515.19824219	0.89904869152	0	1.0	1.0	nan	1	1	0
71.611436952	2591.56054688	0.926344126512	0	1.0	1.0	nan	1	1	0
71.6581453865	2447.52294922	0.874858398059	0	1.0	1.0	nan	1	1	0
71.666865745	3187.12670898	1.13922713898	0	1.0	1.0	nan	1	1	0
71.6759643666	2920.63305664	1.04396992807	0	1.0	1.0	nan	1	1	0
71.683341586	2586.39526367	0.924497814349	0	1.0	1.0	nan	1	1	0
71.7059670283	2479.38012695	0.886245633258	0	1.0	1.0	nan	1	1	0
71.7448319983	2322.44702148	0.830150451272	0	1.0	1.0	nan	1	1	0
71.7550733467	2688.01660156	0.960822001178	0	1.0	1.0	nan	1	1	0
71.7722546064	2672.53295898	0.955287428051	0	1.0	1.0	nan	1	1	0
71.7766957057	3089.42749023	1.10430489973	0	1.0	1.0	nan	1	1	0
71.7940187869	2129.3527832	0.761129600607	0	1.0	1.0	nan	1	1	0
71.795499143	2667.47900391	0.953480909733	0	1.0	1.0	nan	1	1	0
71.8032840651	2558.36450195	0.914478317984	0	1.0	1.0	nan	1	1	0
71.8312640686	2281.62817383	0.815559898941	0	1.0	1.0	nan	1	1	0
71.8481950648	2384.73632812	0.852415543021	0	1.0	1.0	nan	1	1	0
71.8645511667	3102.4128418	1.10894646759	0	1.0	1.0	nan	1	1	0
71.8705591326	2605.06079102	0.931169740901	0	1.0	1.0	nan	1	1	0
71.8954919091	2716.18383789	0.970890279909	0	1.0	1.0	nan	1	1	0
71.9009609485	2219.23364258	0.793257195028	0	1.0	1.0	nan	1	1	0
71.9113525583	1978.9317627	0.707362140294	0	1.0	1.0	nan	1	1	0
71.9148866315	3028.89135742	1.08266647375	0	1.0	1.0	nan	1	1	0
71.9848772251	2346.68652344	0.83881477528	0	1.0	1.0	nan	1	1	0
71.9854417549	2490.28637695	0.890144033642	0	1.0	1.0	nan	1	1	0
72.0002117714	2460.4465332	0.87947788732	0	1.0	1.0	nan	1	1	0
72.0047339889	2684.05786133	0.959406963521	0	1.0	1.0	nan	1	1	0
72.0119741395	2009.14221191	0.718160758226	0	1.0	1.0	nan	1	1	0
72.0223293972	2245.5769043	0.802673500503	0	1.0	1.0	nan	1	1	0
72.0435850529	2484.43286133	0.888051715241	0	1.0	1.0	nan	1	1	0
72.0571376846	2370.86279297	0.847456497082	0	1.0	1.0	nan	1	1	0
72.0690297658	2472.765625	0.883881302994	0	1.0	1.0	nan	1	1	0
72.1048127988	2428.55322266	0.868077736575	0	1.0	1.0	nan	1	1	0
72.1089237071	2748.37060547	0.982395325829	0	1.0	1.0	nan	1	1	0
72.1104257176	3283.36083984	1.17362568776	0	1.0	1.0	nan	1	1	0
72.1133692032	2131.66455078	0.761955933729	0	1.0	1.0	nan	1	1	0
72.1170881533	2229.41162109	0.796895277352	0	1.0	1.0	nan	1	1	0
72.1388373511	2085.21948242	0.745354308761	0	1.0	1.0	nan	1	1	0
72.1389529436	2346.92407227	0.838899686266	0	1.0	1.0	nan	1	1	0
72.1497061655	3048.84814453	1.08979995652	0	1.0	1.0	nan	1	1	0
72.168233503	2310.12915039	0.825747471935	0	1.0	1.0	nan	1	1	0
72.1771094184	2725.42651367	0.974194041588	0	1.0	1.0	nan	1	1	0
72.1832731375	2132.82275391	0.762369929328	0	1.0	1.0	nan	1	1	0
72.1929883713	2401.6262207	0.858452775224	0	1.0	1.0	nan	1	1	0
72.2128070354	2003.47119141	0.716133672058	0	1.0	1.0	nan	1	1	0
72.2265264184	2298.04125977	0.8214266983	0	1.0	1.0	nan	1	1	0
72.2293479487	2351.50317383	0.840536469879	0	1.0	1.0	nan	1	1	0
72.229465412	2944.26611328	1.05241748035	0	1.0	1.0	nan	1	1	0
72.2620382124	2502.97387695	0.894679135521	0	1.0	1.0	nan	1	1	0
72.2810203226	2680.02709961	0.95796618204	0	1.0	1.0	nan	1	1	0
72.2818017109	2552.44946289	0.912364008249	0	1.0	1.0	nan	1	1	0
72.2939464646	2326.28100586	0.831520895389	0	1.0	1.0	nan	1	1	0
72.3198321891	2681.71777344	0.958570507404	0	1.0	1.0	nan	1	1	0
72.3202392187	2418.23071289	0.864387992068	0	1.0	1.0	nan	1	1	0
72.3241412299	2356.86328125	0.842452421268	0	1.0	1.0	nan	1	1	0
72.3399520126	3500.61865234	1.25128372234	0	1.0	1.0	nan	1	1	0
72.3436319933	2915.45800781	1.04212012522	0	1.0	1.0	nan	1	1	0
72.3564156417	2143.24804688	0.766096413327	0	1.0	1.0	nan	1	1	0
72.3634330291	2550.35375977	0.911614906599	0	1.0	1.0	nan	1	1	0
72.3685393919	2500.25927734	0.893708811518	0	1.0	1.0	nan	1	1	0
72.3986872066	2645.63720703	0.945673636902	0	1.0	1.0	nan	1	1	0
72.4025197617	2366.73754883	0.845981943194	0	1.0	1.0	nan	1	1	0
72.4097028721	2172.65649414	0.776608358505	0	1.0	1.0	nan	1	1	0
72.4557709527	2722.46020508	0.973133745101	0	1.0	1.0	nan	1	1	0
72.4830488851	3558.19458008	1.27186403351	0	1.0	1.0	nan	1	1	0
72.5675705406	2135.64624023	0.763379174503	0	1.0	1.0	nan	1	1	0
72.5801805896	2949.24780273	1.05419816758	0	1.0	1.0	nan	1	1	0
72.5879578602	2898.35498047	1.03600670875	0	1.0	1.0	nan	1	1	0
72.6147454074	3306.32617188	1.18183456425	0	1.0	1.0	nan	1	1	0
72.6331475738	2615.35961914	0.93485102049	0	1.0	1.0	nan	1	1	0
72.6341682331	2285.4675293	0.816932262937	0	1.0	1.0	nan	1	1	0
72.647972973	2058.00195312	0.735625499441	0	1.0	1.0	nan	1	1	0
72.6811531935	2407.68237305	0.860617525401	0	1.0	1.0	nan	1	1	0
72.6856420172	2192.50292969	0.783702396506	0	1.0	1.0	nan	1	1	0
72.6866971895	2987.50097656	1.0678716289	0	1.0	1.0	nan	1	1	0
72.7186700685	2717.9987793	0.971539024278	0	1.0	1.0	nan	1	1	0
72.7297453956	2621.41064453	0.937013938055	0	1.0	1.0	nan	1	1	0
72.7300002451	2285.72021484	0.81702258449	0	1.0	1.0	nan	1	1	0
72.748108013	2484.41186523	0.888044210262	0	1.0	1.0	nan	1	1	0
72.7500797234	2622.16723633	0.93728437911	0	1.0	1.0	nan	1	1	0
72.7595796248	2723.29516602	0.973432198927	0	1.0	1.0	nan	1	1	0
72.8105869047	3226.23583984	1.15320655911	0	1.0	1.0	nan	1	1	0
72.8328482906	2391.22314453	0.85473423254	0	1.0	1.0	nan	1	1	0
72.8415549939	2330.96166992	0.833193982159	0	1.0	1.0	nan	1	1	0
72.8428784555	3190.25317383	1.14034468275	0	1.0	1.0	nan	1	1	0
72.8498812851	3059.87548828	1.09374164144	0	1.0	1.0	nan	1	1	0
