mz	intensity	snr	snr_flag	present	fraction	rsd	fraction_flag	rsd_flag	flags
71.514725929	2821.18066406	0.850412781762	0	1.0	1.0	nan	1	1	0
71.5418766788	2890.90771484	0.871431207124	0	1.0	1.0	nan	1	1	0
71.5465150853	3039.08666992	0.916098065575	0	1.0	1.0	nan	1	1	0
71.5544702201	3053.41064453	0.92041586459	0	1.0	1.0	nan	1	1	0
71.5891811233	3513.06054688	1.05897209286	0	1.0	1.0	nan	1	1	0
71.5924673969	2999.96655273	0.904305751774	0	1.0	1.0	nan	1	1	0
71.6006062551	2883.19067383	0.869104992996	0	1.0	1.0	nan	1	1	0
71.6398893906	4242.39453125	1.27882151633	0	1.0	1.0	nan	1	1	0
71.6418938468	2905.75366211	0.875906348852	0	1.0	1.0	nan	1	1	0
71.645137189	3005.74047852	0.906046235944	0	1.0	1.0	nan	1	1	0
71.6702285968	3138.81323242	0.946159502091	0	1.0	1.0	nan	1	1	0
71.6764298281	2929.19165039	0.882971463493	0	1.0	1.0	nan	1	1	0
71.7136250893	2554.13305664	0.769914321815	0	1.0	1.0	nan	1	1	0
71.7137050099	2754.73413086	0.830383231064	0	1.0	1.0	nan	1	1	0
71.7200596124	2682.07568359	0.808481169617	0	1.0	1.0	nan	1	1	0
71.7378734407	3010.80908203	0.907574108749	0	1.0	1.0	nan	1	1	0
71.7832135267	2766.77026367	0.834011386225	0	1.0	1.0	nan	1	1	0
71.8037858877	3117.59008789	0.939762026874	0	1.0	1.0	nan	1	1	0
71.8111954583	3175.14086914	0.957110054457	0	1.0	1.0	nan	1	1	0
71.8460956252	3096.95849609	0.933542868493	0	1.0	1.0	nan	1	1	0
71.8491388342	2780.82495117	0.838248011708	0	1.0	1.0	nan	1	1	0
71.901765817	2677.29321289	0.80703954829	0	1.0	1.0	nan	1	1	0
71.9018822097	2467.48413086	0.743794989952	0	1.0	1.0	nan	1	1	0
71.9113332966	4090.06567383	1.23290371708	0	1.0	1.0	nan	1	1	0
71.9291732148	2898.07299805	0.873591100143	0	1.0	1.0	nan	1	1	0
72.0288908925	2835.70874023	0.854792104869	0	1.0	1.0	nan	1	1	0
72.0591966286	2991.46313477	0.90174249327	0	1.0	1.0	nan	1	1	0
72.0915819693	2596.26098633	0.782613306439	0	1.0	1.0	nan	1	1	0
72.0975409152	3117.07617188	0.939607112744	0	1.0	1.0	nan	1	1	0
72.1056403958	3367.65478516	1.01514118197	0	1.0	1.0	nan	1	1	0
72.1150775104	2861.91821289	0.862692651911	0	1.0	1.0	nan	1	1	0
72.1199244704	2639.11083984	0.79552990678	0	1.0	1.0	nan	1	1	0
72.1313473111	2642.67260742	0.796603561053	0	1.0	1.0	nan	1	1	0
72.1514292358	3164.85546875	0.954009637646	0	1.0	1.0	nan	1	1	0
72.1802572776	3993.03662109	1.20365541416	0	1.0	1.0	nan	1	1	0
72.2209246437	2898.52514648	0.87372739514	0	1.0	1.0	nan	1	1	0
72.2210483682	2477.93457031	0.746945155909	0	1.0	1.0	nan	1	1	0
72.2369753514	4193.86669922	1.26419335403	0	1.0	1.0	nan	1	1	0
72.2455132686	2985.51733398	0.899950199339	0	1.0	1.0	nan	1	1	0
72.2591978845	4257.21582031	1.28328922512	0	1.0	1.0	nan	1	1	0
72.2620055068	2709.93505859	0.81687906093	0	1.0	1.0	nan	1	1	0
72.2681973449	3593.93041992	1.0833493951	0	1.0	1.0	nan	1	1	0
72.3272210485	3613.8996582	1.08936889455	0	1.0	1.0	nan	1	1	0
72.3990181187	2840.63745117	0.85627780865	0	1.0	1.0	nan	1	1	0
72.4493902272	2767.3515625	0.834186612137	0	1.0	1.0	nan	1	1	0
72.4534328149	3120.94946289	0.940774672209	0	1.0	1.0	nan	1	1	0
72.4546131639	2794.2421875	0.842292484795	0	1.0	1.0	nan	1	1	0
72.4939837247	3048.80078125	0.919026273804	0	1.0	1.0	nan	1	1	0
72.5499827637	2934.30957031	0.884514202167	0	1.0	1.0	nan	1	1	0
72.5646865262	2888.42456055	0.870682688541	0	1.0	1.0	nan	1	1	0
72.603693972	3379.50976562	1.01871473082	0	1.0	1.0	nan	1	1	0
72.6576033747	2860.14013672	0.862156671099	0	1.0	1.0	nan	1	1	0
72.6696787915	2747.11743164	0.828087263829	0	1.0	1.0	nan	1	1	0
72.7198630094	3034.78027344	0.914799951399	0	1.0	1.0	nan	1	1	0
72.7294402622	3198.9519043	0.964287619829	0	1.0	1.0	nan	1	1	0
72.7351950641	3203.32128906	0.965604721106	0	1.0	1.0	nan	1	1	0
72.8110775477	3602.26049805	1.08586040228	0	1.0	1.0	nan	1	1	0
72.820221185	4763.53027344	1.43591195078	0	1.0	1.0	nan	1	1	0
72.8264738996	2360.88818359	0.711662855632	0	1.0	1.0	nan	1	1	0
72.8431400885	3058.1105957	0.921832611345	0	1.0	1.0	nan	1	1	0
72.8690827677	2621.81420898	0.790316034393	0	1.0	1.0	nan	1	1	0
72.8827528538	3982.93212891	1.20060953007	0	1.0	1.0	nan	1	1	0
72.8836423245	3086.89331055	0.930508832939	0	1.0	1.0	nan	1	1	0
72.946720182	2518.24633789	0.759096679149	0	1.0	1.0	nan	1	1	0
72.9876652941	2927.56420898	0.882480889815	0	1.0	1.0	nan	1	1	0
72.9932835182	3475.35644531	1.04760662085	0	1.0	1.0	nan	1	1	0
73.030537001	3044.87255859	0.917842155822	0	1.0	1.0	nan	1	1	0
