mz	intensity	snr	snr_flag	present	fraction	rsd	fraction_flag	rsd_flag	flags
70.004970328	457.208221436	0.908800009997	0	1.0	1.0	nan	1	1	0
70.0602977508	411.542175293	0.81802888812	0	1.0	1.0	nan	1	1	0
70.0824718224	620.954956055	1.23428198316	0	1.0	1.0	nan	1	1	0
70.1060951692	407.860321045	0.810710408223	0	1.0	1.0	nan	1	1	0
70.1166373149	401.711639404	0.798488576518	0	1.0	1.0	nan	1	1	0
70.1175863716	405.555969238	0.806130011706	0	1.0	1.0	nan	1	1	0
70.1187843043	413.292785645	0.821508603992	0	1.0	1.0	nan	1	1	0
70.1328470312	382.064849854	0.759436342321	0	1.0	1.0	nan	1	1	0
70.249392921	454.883361816	0.904178849777	0	1.0	1.0	nan	1	1	0
70.3014726187	387.65713501	0.770552215938	0	1.0	1.0	nan	1	1	0
70.3031023343	437.488861084	0.869603525672	0	1.0	1.0	nan	1	1	0
70.3086546277	423.176422119	0.841154464469	0	1.0	1.0	nan	1	1	0
70.3714506859	441.797210693	0.878167300304	0	1.0	1.0	nan	1	1	0
70.3790143944	441.240020752	0.877059765048	0	1.0	1.0	nan	1	1	0
70.4141209562	462.806335449	0.919927469725	0	1.0	1.0	nan	1	1	0
70.4186639769	481.804870605	0.957691158413	0	1.0	1.0	nan	1	1	0
70.4338809944	595.57635498	1.18383653658	0	1.0	1.0	nan	1	1	0
70.4695685361	440.884277344	0.876352648252	0	1.0	1.0	nan	1	1	0
70.4723030163	459.073547363	0.912507747833	0	1.0	1.0	nan	1	1	0
70.4795709605	584.019104004	1.1608640061	0	1.0	1.0	nan	1	1	0
70.5405535621	418.292358398	0.831446333796	0	1.0	1.0	nan	1	1	0
70.5584267381	438.796081543	0.872201908445	0	1.0	1.0	nan	1	1	0
70.6324326073	463.097686768	0.920506593347	0	1.0	1.0	nan	1	1	0
70.634026265	547.369873047	1.08801575032	0	1.0	1.0	nan	1	1	0
70.7033988261	532.270751953	1.05800298861	0	1.0	1.0	nan	1	1	0
70.7234084038	473.68850708	0.941558134318	0	1.0	1.0	nan	1	1	0
70.733883457	476.027435303	0.946207258924	0	1.0	1.0	nan	1	1	0
70.7369413686	567.881469727	1.12878697532	0	1.0	1.0	nan	1	1	0
70.7632771374	604.931945801	1.20243279236	0	1.0	1.0	nan	1	1	0
70.7663507772	465.979858398	0.926235531463	0	1.0	1.0	nan	1	1	0
70.7747452048	454.240814209	0.902901647739	0	1.0	1.0	nan	1	1	0
70.7836693408	489.834533691	0.973651846675	0	1.0	1.0	nan	1	1	0
70.8199648254	439.252288818	0.873108718859	0	1.0	1.0	nan	1	1	0
70.8266302369	535.95715332	1.06533050689	0	1.0	1.0	nan	1	1	0
70.8445551623	487.522857666	0.969056891692	0	1.0	1.0	nan	1	1	0
70.8518450902	521.930053711	1.03744861923	0	1.0	1.0	nan	1	1	0
70.8651665485	420.321868896	0.835480423899	0	1.0	1.0	nan	1	1	0
70.8894375585	434.397460938	0.863458700727	0	1.0	1.0	nan	1	1	0
70.9395929941	436.761383057	0.868157506096	0	1.0	1.0	nan	1	1	0
70.9410391904	455.327453613	0.905061578062	0	1.0	1.0	nan	1	1	0
70.9574826171	462.228057861	0.918778018222	0	1.0	1.0	nan	1	1	0
70.9752860583	470.807830811	0.935832168555	0	1.0	1.0	nan	1	1	0
71.0003979745	589.368225098	1.17149653866	0	1.0	1.0	nan	1	1	0
71.0017378068	441.738464355	0.878050529279	0	1.0	1.0	nan	1	1	0
71.0046800963	394.221343994	0.783599997913	0	1.0	1.0	nan	1	1	0
71.0293419949	427.35055542	0.849451455222	0	1.0	1.0	nan	1	1	0
71.0342649128	382.206695557	0.759718291268	0	1.0	1.0	nan	1	1	0
71.0528800784	447.063659668	0.888635504191	0	1.0	1.0	nan	1	1	0
71.1121698987	438.331359863	0.871278173815	0	1.0	1.0	nan	1	1	0
71.1379591785	501.116455078	0.996077100177	0	1.0	1.0	nan	1	1	0
71.1440950979	445.089080811	0.884710602579	0	1.0	1.0	nan	1	1	0
71.1649018978	479.442108154	0.952994658135	0	1.0	1.0	nan	1	1	0
71.171814974	480.889434814	0.955871532219	0	1.0	1.0	nan	1	1	0
71.1832729666	390.298553467	0.775802605165	0	1.0	1.0	nan	1	1	0
71.2351207114	423.376312256	0.841551789254	0	1.0	1.0	nan	1	1	0
71.2759135171	463.491851807	0.921290081427	0	1.0	1.0	nan	1	1	0
71.3359047874	570.428771973	1.13385028826	0	1.0	1.0	nan	1	1	0
71.3807628716	426.233581543	0.847231228588	0	1.0	1.0	nan	1	1	0
71.3860102606	453.908172607	0.902240450769	0	1.0	1.0	nan	1	1	0
71.4223393223	442.774963379	0.880110794775	0	1.0	1.0	nan	1	1	0
71.4352288167	462.977386475	0.920267470553	0	1.0	1.0	nan	1	1	0
71.4395020525	460.466064453	0.915275676068	0	1.0	1.0	nan	1	1	0
71.5436978918	481.449554443	0.956984890861	0	1.0	1.0	nan	1	1	0
71.554695134	424.020202637	0.842831660343	0	1.0	1.0	nan	1	1	0
71.577513517	516.694580078	1.02704198552	0	1.0	1.0	nan	1	1	0
71.5936991833	427.696624756	0.850139342712	0	1.0	1.0	nan	1	1	0
71.5939206961	492.220092773	0.978393660177	0	1.0	1.0	nan	1	1	0
71.7940058487	396.679473877	0.788486061543	0	1.0	1.0	nan	1	1	0
71.8451193769	347.294494629	0.690322757538	0	1.0	1.0	nan	1	1	0
71.8451567005	344.185272217	0.684142506994	0	1.0	1.0	nan	1	1	0
71.864030983	486.46685791	0.966957864283	0	1.0	1.0	nan	1	1	0
71.8915108769	427.828796387	0.850402062352	0	1.0	1.0	nan	1	1	0
71.8950968614	441.490509033	0.877557664565	0	1.0	1.0	nan	1	1	0
71.9004026971	546.479370117	1.08624568357	0	1.0	1.0	nan	1	1	0
71.9102022026	417.740844727	0.830350081351	0	1.0	1.0	nan	1	1	0
71.9281504071	441.493438721	0.877563487951	0	1.0	1.0	nan	1	1	0
