mz	intensity	snr	snr_flag	present	fraction	rsd	fraction_flag	rsd_flag	flags
71.3023520823	2071.23413086	0.753342914646	0	1.0	1.0	nan	1	1	0
71.3122910492	2421.02001953	0.88056596343	0	1.0	1.0	nan	1	1	0
71.3163840441	1939.79125977	0.705534917402	0	1.0	1.0	nan	1	1	0
71.3164709326	2117.34057617	0.770112609283	0	1.0	1.0	nan	1	1	0
71.3296242458	1988.87756348	0.723388436981	0	1.0	1.0	nan	1	1	0
71.3359152922	3028.29785156	1.10144319076	0	1.0	1.0	nan	1	1	0
71.3734765732	2224.40209961	0.809052697663	0	1.0	1.0	nan	1	1	0
71.383928798	2635.33203125	0.958514869904	0	1.0	1.0	nan	1	1	0
71.3987611596	2144.33642578	0.779931456764	0	1.0	1.0	nan	1	1	0
71.401938913	2207.94311523	0.803066286433	0	1.0	1.0	nan	1	1	0
71.4029279435	2823.79858398	1.02706334544	0	1.0	1.0	nan	1	1	0
71.4091952962	2806.84033203	1.02089534214	0	1.0	1.0	nan	1	1	0
71.4098130822	2838.16748047	1.03228955632	0	1.0	1.0	nan	1	1	0
71.4107136535	2949.47436523	1.07277375448	0	1.0	1.0	nan	1	1	0
71.4190868403	2565.32324219	0.933051488234	0	1.0	1.0	nan	1	1	0
71.4345631819	2839.27294922	1.03269163402	0	1.0	1.0	nan	1	1	0
71.434978137	2497.10766602	0.908240328446	0	1.0	1.0	nan	1	1	0
71.4508484706	2135.13427734	0.776584479606	0	1.0	1.0	nan	1	1	0
71.4764973401	2703.86328125	0.983440845606	0	1.0	1.0	nan	1	1	0
71.4903242892	2402.15283203	0.873703647958	0	1.0	1.0	nan	1	1	0
71.4956376824	2392.55224609	0.870211752337	0	1.0	1.0	nan	1	1	0
71.5239365952	2398.52929688	0.872385706884	0	1.0	1.0	nan	1	1	0
71.5380783156	2185.10766602	0.794760647001	0	1.0	1.0	nan	1	1	0
71.5381864718	2389.89575195	0.86924554045	0	1.0	1.0	nan	1	1	0
71.6079810782	2631.55615234	0.957141518829	0	1.0	1.0	nan	1	1	0
71.617401481	2866.61938477	1.04263799554	0	1.0	1.0	nan	1	1	0
71.6408654719	2330.02978516	0.847471274932	0	1.0	1.0	nan	1	1	0
71.6435407871	2191.6262207	0.797131555685	0	1.0	1.0	nan	1	1	0
71.65033739	2825.43554688	1.02765873655	0	1.0	1.0	nan	1	1	0
71.6749631452	2513.07983398	0.914049676309	0	1.0	1.0	nan	1	1	0
71.6775354212	2250.11669922	0.818405532831	0	1.0	1.0	nan	1	1	0
71.706404862	1991.98181152	0.724517504543	0	1.0	1.0	nan	1	1	0
71.8514907694	2341.4699707	0.851632264071	0	1.0	1.0	nan	1	1	0
71.8588557388	2779.24951172	1.01086009374	0	1.0	1.0	nan	1	1	0
71.8677713763	2754.59448242	1.00189264224	0	1.0	1.0	nan	1	1	0
71.8698787744	2139.91943359	0.778324921935	0	1.0	1.0	nan	1	1	0
71.8929887425	2435.10424805	0.885688635755	0	1.0	1.0	nan	1	1	0
71.8972192611	2440.44091797	0.887629672943	0	1.0	1.0	nan	1	1	0
71.9757790799	2486.34716797	0.904326553156	0	1.0	1.0	nan	1	1	0
71.9799387769	2711.06225586	0.986059234534	0	1.0	1.0	nan	1	1	0
71.9886917106	2718.19311523	0.988652848798	0	1.0	1.0	nan	1	1	0
72.0055570054	2413.78735352	0.877935320368	0	1.0	1.0	nan	1	1	0
72.0213309405	2641.38110352	0.960715019884	0	1.0	1.0	nan	1	1	0
72.0292275085	2276.86157227	0.828133095887	0	1.0	1.0	nan	1	1	0
72.1036244726	2714.3359375	0.987249927963	0	1.0	1.0	nan	1	1	0
72.1199679834	2640.0168457	0.960218816224	0	1.0	1.0	nan	1	1	0
72.1232637713	2301.93212891	0.837251681725	0	1.0	1.0	nan	1	1	0
72.1716986567	2167.30981445	0.78828726711	0	1.0	1.0	nan	1	1	0
72.1895390245	2407.97705078	0.875822014908	0	1.0	1.0	nan	1	1	0
72.1914077627	2880.81225586	1.04780018301	0	1.0	1.0	nan	1	1	0
72.1983579404	2608.0715332	0.948599765307	0	1.0	1.0	nan	1	1	0
72.2545996202	2123.62988281	0.772400136571	0	1.0	1.0	nan	1	1	0
72.2548707543	2787.5847168	1.01389174893	0	1.0	1.0	nan	1	1	0
72.2677664219	2633.7175293	0.957927648214	0	1.0	1.0	nan	1	1	0
72.3284636679	2132.50756836	0.775629101084	0	1.0	1.0	nan	1	1	0
72.3699748666	2518.09472656	0.91587367763	0	1.0	1.0	nan	1	1	0
72.3814112981	2465.45288086	0.896726947242	0	1.0	1.0	nan	1	1	0
72.4120530465	2379.12084961	0.865326526073	0	1.0	1.0	nan	1	1	0
72.4334122672	2296.56494141	0.835299544777	0	1.0	1.0	nan	1	1	0
72.4579727911	2245.62036133	0.816770138627	0	1.0	1.0	nan	1	1	0
72.4586984584	2064.5300293	0.750904519423	0	1.0	1.0	nan	1	1	0
72.4741880244	2325.29418945	0.845748858612	0	1.0	1.0	nan	1	1	0
72.4891503822	2578.7800293	0.937945949498	0	1.0	1.0	nan	1	1	0
72.5299106725	2602.11547852	0.946433447394	0	1.0	1.0	nan	1	1	0
72.5387550192	2684.28637695	0.976320394121	0	1.0	1.0	nan	1	1	0
72.5610151213	2348.25415039	0.854099785064	0	1.0	1.0	nan	1	1	0
72.607254154	2376.38818359	0.864332609185	0	1.0	1.0	nan	1	1	0
72.6629011143	2391.77856445	0.869930351227	0	1.0	1.0	nan	1	1	0
72.6700902525	2331.78808594	0.84811079869	0	1.0	1.0	nan	1	1	0
72.6844016254	2550.53295898	0.927672011867	0	1.0	1.0	nan	1	1	0
72.6899426771	2718.27319336	0.988681974567	0	1.0	1.0	nan	1	1	0
72.6966156369	1969.13452148	0.716207558404	0	1.0	1.0	nan	1	1	0
72.7044358712	2515.03076172	0.914759261751	0	1.0	1.0	nan	1	1	0
72.7084524015	2226.65869141	0.809873458299	0	1.0	1.0	nan	1	1	0
72.8082064156	2476.08154297	0.90059277157	0	1.0	1.0	nan	1	1	0
72.8083439341	2113.15625	0.768590699023	0	1.0	1.0	nan	1	1	0
72.8240926665	2589.63354492	0.941893556856	0	1.0	1.0	nan	1	1	0
72.8290304189	2485.35791016	0.903966743344	0	1.0	1.0	nan	1	1	0
72.8339525049	2491.63305664	0.906249120344	0	1.0	1.0	nan	1	1	0
72.8437783958	2314.83544922	0.841944837746	0	1.0	1.0	nan	1	1	0
72.8470579378	2719.15966797	0.989004400389	0	1.0	1.0	nan	1	1	0
72.851347686	2337.25927734	0.850100763619	0	1.0	1.0	nan	1	1	0
72.8521828536	2037.43554688	0.741049797518	0	1.0	1.0	nan	1	1	0
72.8523665314	2145.50756836	0.780357421144	0	1.0	1.0	nan	1	1	0
72.8542171461	2630.56835938	0.956782241805	0	1.0	1.0	nan	1	1	0
72.889356932	2767.05126953	1.00642338657	0	1.0	1.0	nan	1	1	0
72.974499211	2335.86376953	0.849593193805	0	1.0	1.0	nan	1	1	0
72.9768484875	2530.26074219	0.920298663456	0	1.0	1.0	nan	1	1	0
72.991824849	2576.3215332	0.937051752852	0	1.0	1.0	nan	1	1	0
73.0053554572	2360.25415039	0.858464388197	0	1.0	1.0	nan	1	1	0
73.0252367019	2377.69555664	0.864808122893	0	1.0	1.0	nan	1	1	0
73.1602577978	2800.94482422	1.01875104615	0	1.0	1.0	nan	1	1	0
73.1618263376	2850.85668945	1.03690483643	0	1.0	1.0	nan	1	1	0
73.1745378895	2593.29736328	0.943226149613	0	1.0	1.0	nan	1	1	0
73.204084694	2113.46166992	0.768701785419	0	1.0	1.0	nan	1	1	0
73.2819598025	2719.53955078	0.989142570198	0	1.0	1.0	nan	1	1	0
73.3275144039	2836.73901367	1.03176999877	0	1.0	1.0	nan	1	1	0
73.4070841022	1976.88476562	0.719026453391	0	1.0	1.0	nan	1	1	0
73.425656306	3401.32495117	1.23711946139	0	1.0	1.0	nan	1	1	0
73.4503018355	2492.72290039	0.906645514964	0	1.0	1.0	nan	1	1	0
73.4707436504	2498.74902344	0.908837317925	0	1.0	1.0	nan	1	1	0
73.5145239526	2593.68798828	0.943368226538	0	1.0	1.0	nan	1	1	0
73.5351322775	3065.53857422	1.11498827199	0	1.0	1.0	nan	1	1	0
73.5509014064	2618.1730957	0.952273874584	0	1.0	1.0	nan	1	1	0
73.5856389751	2348.41333008	0.854157681411	0	1.0	1.0	nan	1	1	0
73.674842554	2138.37207031	0.777762119717	0	1.0	1.0	nan	1	1	0
73.6756687121	2357.39306641	0.85742376352	0	1.0	1.0	nan	1	1	0
73.6927261738	2318.48852539	0.843273523388	0	1.0	1.0	nan	1	1	0
73.6940667721	3529.83178711	1.28385957294	0	1.0	1.0	nan	1	1	0
73.7052043092	2846.11816406	1.03518135453	0	1.0	1.0	nan	1	1	0
73.7210818602	2530.36206055	0.920335514658	0	1.0	1.0	nan	1	1	0
73.7392859969	2195.84692383	0.798666696858	0	1.0	1.0	nan	1	1	0
73.7528480042	2768.54638672	1.006967186	0	1.0	1.0	nan	1	1	0
73.7667919759	2949.41064453	1.07275057819	0	1.0	1.0	nan	1	1	0
73.7772683815	2484.37670898	0.903609863868	0	1.0	1.0	nan	1	1	0
73.7796928314	2171.32910156	0.789749149869	0	1.0	1.0	nan	1	1	0
73.7865586528	2832.96826172	1.03039851245	0	1.0	1.0	nan	1	1	0
73.8513279047	2197.84472656	0.799393331531	0	1.0	1.0	nan	1	1	0
73.8663698963	2226.03369141	0.809646135219	0	1.0	1.0	nan	1	1	0
73.8839072191	2396.81347656	0.871761633991	0	1.0	1.0	nan	1	1	0
73.8955902058	2552.17260742	0.928268379759	0	1.0	1.0	nan	1	1	0
73.9005902453	2453.16943359	0.892259249541	0	1.0	1.0	nan	1	1	0
73.9237809644	2370.52001953	0.862198258581	0	1.0	1.0	nan	1	1	0
73.9402037025	2449.82788086	0.891043870246	0	1.0	1.0	nan	1	1	0
73.9570133195	3214.60717773	1.16920704648	0	1.0	1.0	nan	1	1	0
73.9587863771	2178.20703125	0.792250769324	0	1.0	1.0	nan	1	1	0
73.9592689824	2361.05615234	0.858756089883	0	1.0	1.0	nan	1	1	0
73.9650512712	3360.27099609	1.22218744297	0	1.0	1.0	nan	1	1	0
73.9772467658	2365.33227539	0.86031138822	0	1.0	1.0	nan	1	1	0
73.9914288097	2705.03027344	0.983865300419	0	1.0	1.0	nan	1	1	0
73.9919739925	3230.20556641	1.17488044449	0	1.0	1.0	nan	1	1	0
73.9992093053	2747.04614258	0.999147183258	0	1.0	1.0	nan	1	1	0
74.0050032746	2295.57983398	0.834941244532	0	1.0	1.0	nan	1	1	0
74.00562792	2832.91040039	1.03037746731	0	1.0	1.0	nan	1	1	0
74.0061557935	2113.41455078	0.768684647389	0	1.0	1.0	nan	1	1	0
74.0063499138	3065.42236328	1.11494600411	0	1.0	1.0	nan	1	1	0
74.0065621909	2316.26611328	0.842465194483	0	1.0	1.0	nan	1	1	0
74.0066554017	2280.45068359	0.829438516433	0	1.0	1.0	nan	1	1	0
74.0076498036	3687.67407227	1.34126948396	0	1.0	1.0	nan	1	1	0
74.0093027827	2968.39233398	1.07965453996	0	1.0	1.0	nan	1	1	0
74.0117434524	5212.97900391	1.89604870752	0	1.0	1.0	nan	1	1	0
74.0123760459	3481.0949707	1.26613316781	0	1.0	1.0	nan	1	1	0
74.0144214842	2266.07226562	0.824208842424	0	1.0	1.0	nan	1	1	0
74.0150272756	3287.07788086	1.19556586797	0	1.0	1.0	nan	1	1	0
74.0166124534	2847.10473633	1.03554018757	0	1.0	1.0	nan	1	1	0
74.0168776912	6264.41601562	2.27847414711	0	1.0	1.0	nan	1	1	0
74.017492473	3580.58227539	1.30231838462	0	1.0	1.0	nan	1	1	0
74.0176575972	2363.84399414	0.859770075136	0	1.0	1.0	nan	1	1	0
