mz	intensity	snr	snr_flag	present	fraction	rsd	fraction_flag	rsd_flag	flags
70.0078135456	2996.90771484	0.923896761805	0	1.0	1.0	nan	1	1	0
70.0300157548	3748.19018555	1.15550464164	0	1.0	1.0	nan	1	1	0
70.0392986973	3084.64794922	0.950945615535	0	1.0	1.0	nan	1	1	0
70.0511098041	3161.34057617	0.974588675795	0	1.0	1.0	nan	1	1	0
70.0644099164	2638.33740234	0.813355503242	0	1.0	1.0	nan	1	1	0
70.0694348264	3349.74829102	1.03267163804	0	1.0	1.0	nan	1	1	0
70.0848478969	3240.12426758	0.998876376418	0	1.0	1.0	nan	1	1	0
70.1061942852	2994.42578125	0.923131622993	0	1.0	1.0	nan	1	1	0
70.152555982	3532.17211914	1.08890986761	0	1.0	1.0	nan	1	1	0
70.2132627736	2696.57788086	0.831310073294	0	1.0	1.0	nan	1	1	0
70.2209457872	2743.234375	0.845693493791	0	1.0	1.0	nan	1	1	0
70.2572437475	3026.84619141	0.933126295772	0	1.0	1.0	nan	1	1	0
70.2633199694	3085.74755859	0.951284606801	0	1.0	1.0	nan	1	1	0
70.3323833643	2535.36035156	0.781609392647	0	1.0	1.0	nan	1	1	0
70.3944562299	4037.67285156	1.24474732883	0	1.0	1.0	nan	1	1	0
70.417671824	3038.78857422	0.9368079336	0	1.0	1.0	nan	1	1	0
70.4281587248	2756.51293945	0.849787054176	0	1.0	1.0	nan	1	1	0
70.4804352212	3299.11865234	1.01706336322	0	1.0	1.0	nan	1	1	0
70.4931385549	3214.29174805	0.990912640656	0	1.0	1.0	nan	1	1	0
70.5188039157	3461.41064453	1.06709528289	0	1.0	1.0	nan	1	1	0
70.5397326111	2570.34106445	0.792393364141	0	1.0	1.0	nan	1	1	0
70.5921968231	3451.30688477	1.06398046194	0	1.0	1.0	nan	1	1	0
70.6058247414	3259.94189453	1.00498582092	0	1.0	1.0	nan	1	1	0
70.634189166	3389.84594727	1.04503307799	0	1.0	1.0	nan	1	1	0
70.6343085275	2755.35424805	0.849429848904	0	1.0	1.0	nan	1	1	0
70.6370877691	3225.35717773	0.994323928433	0	1.0	1.0	nan	1	1	0
70.6958317708	3311.12084961	1.02076344085	0	1.0	1.0	nan	1	1	0
70.7037725923	2473.28320312	0.762472041123	0	1.0	1.0	nan	1	1	0
70.7271813405	2637.40332031	0.8130675413	0	1.0	1.0	nan	1	1	0
70.7316040874	3089.73706055	0.952514503844	0	1.0	1.0	nan	1	1	0
70.7440229908	2721.84838867	0.839100550198	0	1.0	1.0	nan	1	1	0
70.748112029	2822.27319336	0.870059845807	0	1.0	1.0	nan	1	1	0
70.7727223295	2816.64941406	0.868326128264	0	1.0	1.0	nan	1	1	0
70.8179717341	2632.98388672	0.811705103489	0	1.0	1.0	nan	1	1	0
70.8299679823	2938.47094727	0.905881679103	0	1.0	1.0	nan	1	1	0
70.8406798731	2599.05786133	0.801246274596	0	1.0	1.0	nan	1	1	0
70.8490858787	2725.54858398	0.84024125882	0	1.0	1.0	nan	1	1	0
70.8597193857	3154.22729492	0.972395769594	0	1.0	1.0	nan	1	1	0
70.9583753898	2941.82080078	0.90691438318	0	1.0	1.0	nan	1	1	0
70.986287667	3317.3996582	1.02269909302	0	1.0	1.0	nan	1	1	0
70.9878454352	2669.49194336	0.822959929637	0	1.0	1.0	nan	1	1	0
71.0209139812	3012.28125	0.928636166786	0	1.0	1.0	nan	1	1	0
