mz	intensity	present	rsd	present_flag	rsd_flag	flags
194.03267273	17124.5732422	3	22.4670670467	1	0	0
194.115151361	14440.9013672	3	22.1764866169	1	0	0
194.945642318	26325.4641927	3	4.51793790204	1	1	1
194.96661216	14283.7688802	3	12.8039113774	1	1	1
195.078209711	17041.4544271	3	8.6313633197	1	1	1
196.073426514	10147.2661133	2	16.3172654503	1	1	1
196.877866074	12654.7939453	3	2.67756945927	1	1	1
196.969705634	13287.0380859	2	0.158320708321	1	1	1
197.006901801	8287.73632812	1	nan	0	0	0
197.057411584	10405.4960938	2	8.39024749165	1	1	1
198.02807343	7876.32666016	1	nan	0	0	0
198.084917911	24393.3144531	3	4.25086312924	1	1	1
198.097229899	22574.2311198	3	13.0022025767	1	1	1
199.036637839	7476.96435547	1	nan	0	0	0
199.073201338	9248.46875	1	nan	0	0	0
199.084355127	10749.2099609	2	9.28634744323	1	1	1
199.10947766	13227.8069661	3	29.3662867072	1	0	0
199.169279255	13513.6754557	3	22.0788550037	1	0	0
200.065892468	17954.5136719	3	10.442157711	1	1	1
200.067012036	71661.2942708	3	8.39294414927	1	1	1
200.068326816	414481.625	3	7.92537011609	1	1	1
200.100608056	10278.6796875	1	nan	0	0	0
200.200939984	8922.984375	2	0.976750263978	1	1	1
201.015982334	11327.4311523	2	7.39890576919	1	1	1
201.07173183	29463.7070312	3	24.1627969474	1	0	0
201.08874185	16721.2672526	3	19.4380093988	1	1	1
201.93235986	28810.5481771	3	12.5219495105	1	1	1
201.933717878	179213.645833	3	8.94649683142	1	1	1
201.964214493	8628.84472656	1	nan	0	0	0
202.056060467	9879.72851562	2	4.10420564046	1	1	1
202.066497393	32593.5338542	3	11.7597157865	1	1	1
202.17887999	9277.12451172	2	4.49726943547	1	1	1
202.180168166	55950.0546875	3	10.8077231659	1	1	1
203.031666608	13308.7063802	3	2.97815371181	1	1	1
203.038655569	28063.6679688	3	9.36172757337	1	1	1
203.040067585	182748.307292	3	6.2430003781	1	1	1
203.050021606	27555.8391927	3	4.20289955418	1	1	1
203.051213837	117005.768229	3	5.57438811716	1	1	1
203.052559405	713784.354167	3	0.529070243691	1	1	1
203.139035954	37493.3450521	3	19.6548403455	1	1	1
203.150286428	19456.5361328	3	18.8979768063	1	1	1
203.223033621	9799.50878906	2	1.96944661109	1	1	1
203.929455571	10295.2832031	1	nan	0	0	0
203.931850217	25931.2128906	3	10.2433345358	1	1	1
204.040877948	25742.6022135	3	4.66138039427	1	1	1
204.042125684	23169.4003906	3	3.49173143366	1	1	1
204.043428821	13222.0742188	2	5.1454406708	1	1	1
204.055997574	44820.2929688	3	7.38909674311	1	1	1
204.116347714	7863.03027344	1	nan	0	0	0
204.117913638	9944.12532552	3	6.22375646171	1	1	1
204.118398925	8812.13769531	1	nan	0	0	0
204.11889511	15255.9430339	3	9.79651913982	1	1	1
204.121478831	512545.395833	3	2.32506946032	1	1	1
204.122809986	7164472.66667	3	4.89880334367	1	1	1
204.12396379	528853.697917	3	4.41788477198	1	1	1
204.125764304	15309.9316406	3	3.39935272489	1	1	1
204.126215474	12926.9150391	3	20.1290834129	1	0	0
204.126759951	9776.06347656	2	0.797327736383	1	1	1
204.12720667	9994.70019531	3	11.3226935121	1	1	1
204.128190207	7984.68798828	1	nan	0	0	0
205.037633495	21891.0696615	3	8.03295925085	1	1	1
205.055745923	61506.4127604	3	2.22766947171	1	1	1
205.068237529	9716.83984375	2	19.519682526	1	1	1
205.097196819	29432.9596354	3	10.4954026646	1	1	1
205.118443344	8533.12451172	3	13.0955122472	1	1	1
205.120127434	18127.0963542	3	2.06717745317	1	1	1
205.12379047	21013.921875	3	5.4864508129	1	1	1
205.124986848	77538.5416667	3	6.46408047376	1	1	1
205.126369365	526695.854167	3	6.89200432917	1	1	1
205.129338949	10159.8710938	2	11.5744790223	1	1	1
205.15469889	21373.0332031	3	17.5899330657	1	1	1
205.96165641	8738.67285156	1	nan	0	0	0
206.055301277	55166.5143229	3	14.4909381308	1	1	1
206.12588594	7637.27734375	1	nan	0	0	0
206.127309957	39372.0559896	3	5.8929008076	1	1	1
206.129796509	16763.4361979	3	15.4023121244	1	1	1
206.885912435	10480.9287109	1	nan	0	0	0
207.012730633	10665.827474	3	11.7118638537	1	1	1
207.014261529	122076.921875	3	11.6166754108	1	1	1
207.053299684	10637.5013021	3	10.6505269131	1	1	1
207.078214683	35231.7890625	3	5.09499459584	1	1	1
207.988546391	20921.1839193	3	31.2122924766	1	0	0
207.998291166	31813.5722656	3	16.7180321083	1	1	1
209.012376013	8036.83227539	2	7.7854901741	1	1	1
209.057472622	10356.8740234	3	5.81886739441	1	1	1
209.093900676	10825.1565755	3	17.8677365665	1	1	1
209.103358211	12128.6826172	3	23.2890380338	1	0	0
209.546857157	9711.66943359	2	14.4613647634	1	1	1
210.087321023	40269.0208333	3	17.5693538218	1	1	1
210.089119443	31343.3873698	3	18.9156596233	1	1	1
210.110100307	14154.9007161	3	18.6518261124	1	1	1
210.940582408	21124.3320312	3	12.6198248154	1	1	1
210.976887513	10654.2760417	3	25.679180026	1	0	0
210.985265648	40005.3424479	3	7.69107423468	1	1	1
211.036682932	8826.07714844	1	nan	0	0	0
211.073130097	14824.2226562	3	7.62604731008	1	1	1
212.068237808	8179.9375	1	nan	0	0	0
212.102962754	7836.1027832	2	2.14019974716	1	1	1
212.851828526	12540.5328776	3	9.2069681833	1	1	1
212.95757598	10645.6506348	2	26.552471489	1	0	0
213.000839971	9393.58300781	3	8.84887411983	1	1	1
213.024492477	9403.98242188	1	nan	0	0	0
213.052268322	7900.60791016	1	nan	0	0	0
213.063637396	7745.81884766	1	nan	0	0	0
213.074875524	14310.2333984	3	17.0079147407	1	1	1
213.12342652	8396.72851562	1	nan	0	0	0
213.125175423	10050.8503418	2	19.8339313787	1	1	1
214.057384608	13858.0117188	2	6.27525791009	1	1	1
214.058839744	130687.570312	3	4.91132705536	1	1	1
214.252921938	10793.9609375	1	nan	0	0	0
215.051309102	16290.6132812	3	36.053423455	1	0	0
215.062326565	8398.49536133	2	8.11567373795	1	1	1
215.069669272	16712.7828776	3	12.3305800829	1	1	1
215.139053965	14790.5432943	3	7.97232094384	1	1	1
216.057014462	9427.35302734	2	12.9290344715	1	1	1
217.083723784	8825.25976562	2	8.98914537085	1	1	1
217.104647256	8952.85449219	1	nan	0	0	0
217.154702679	13549.8574219	3	11.0024463747	1	1	1
218.135792727	21369.719401	3	8.04382766959	1	1	1
218.137101105	76411.8541667	3	5.51520831925	1	1	1
218.138615074	882416.604167	3	5.84145992837	1	1	1
218.183272865	8215.31347656	1	nan	0	0	0
218.184664834	12575.3909505	3	24.6202284075	1	0	0
218.18632479	157957.1875	3	25.5111196549	1	0	0
219.017641688	37129.765625	3	1.52302456139	1	1	1
219.024891772	10720.7382812	3	19.3095946573	1	1	1
219.026569416	140657.502604	3	11.9438728507	1	1	1
219.133917426	8343.65234375	1	nan	0	0	0
219.140402047	7798.92480469	1	nan	0	0	0
219.142059607	74288.2838542	3	2.78916167968	1	1	1
219.189717429	14298.9397786	3	25.0586729462	1	0	0
221.03324551	8731.43798828	2	0.419231981237	1	1	1
221.050651111	17350.258138	3	17.7541769279	1	1	1
222.029247398	62306.4934896	3	7.95973246635	1	1	1
222.98650915	9252.09960938	1	nan	0	0	0
222.988207408	71523.7682292	3	10.5587725657	1	1	1
223.972227237	16263.7054036	3	12.8866819859	1	1	1
224.986366266	9276.22753906	2	6.45058663374	1	1	1
226.083801443	7437.95800781	3	19.1231477867	1	1	1
226.104764544	17248.1992188	3	6.55761944079	1	1	1
227.113673285	21806.7695312	3	13.4683501805	1	1	1
228.195556647	5579.73583984	2	11.583402167	1	1	1
228.231970477	10440.7213542	3	17.425735763	1	1	1
229.151570913	11389.6184896	3	13.1815458123	1	1	1
229.152787253	46214.5195312	3	12.1663852241	1	1	1
229.154418171	405139.239583	3	9.82910883976	1	1	1
229.156009089	12632.0263672	3	12.4826435334	1	1	1
230.157795447	46829.3098958	3	7.3670350768	1	1	1
231.034747126	7854.1319987	3	22.6443427815	1	0	0
231.144994229	15917.9908854	3	16.4925951059	1	1	1
232.151214559	21316.921224	3	5.89107844537	1	1	1
232.152329756	103427.458333	3	7.24552046559	1	1	1
232.154039568	909142.645833	3	5.26983639629	1	1	1
232.15566631	32992.4902344	2	2.76777592912	1	1	1
232.958414454	8377.71582031	1	nan	0	0	0
233.050387458	6742.61897786	3	16.3920402991	1	1	1
233.078210295	5136.60620117	2	6.39127596855	1	1	1
233.149325722	7387.18440755	3	2.55420656558	1	1	1
233.15566766	8551.02832031	3	10.88030258	1	1	1
233.157447142	98358.0442708	3	2.64157402982	1	1	1
234.158319542	6917.2171224	3	20.3315841653	1	0	0
234.160878915	6041.93212891	1	nan	0	0	0
234.937917653	8829.56233724	3	11.8818474699	1	1	1
235.066006369	26565.9654948	3	14.7525965479	1	1	1
235.164960854	11466.9407552	3	19.8603854161	1	1	1
236.040581297	6403.18489583	3	10.75361193	1	1	1
236.992198958	16567.1650391	3	23.3973573898	1	0	0
237.027949707	10259.2734375	3	5.93524980198	1	1	1
237.06342896	5304.58935547	1	nan	0	0	0
237.081669707	5088.00927734	2	0.922751993404	1	1	1
238.019881331	6462.5999349	3	20.5654780312	1	0	0
238.020755099	6256.20336914	2	15.0668151287	1	1	1
238.022757018	65877.7708333	3	12.9122277078	1	1	1
238.044851295	11546.8193359	3	7.88276305585	1	1	1
238.156465031	9719.02083333	3	8.29432080763	1	1	1
239.023602396	7392.9921875	3	24.4160668502	1	0	0
239.16145164	11756.3684896	3	20.9776802692	1	0	0
240.020307991	7416.09440104	3	25.0892839496	1	0	0
240.038400417	7486.86295573	3	13.9190626986	1	1	1
240.120460536	5199.11230469	1	nan	0	0	0
240.99570128	9270.29980469	3	6.78841989878	1	1	1
241.008240971	6036.31787109	2	9.30838635509	1	1	1
241.067999718	9518.53645833	3	4.25265577058	1	1	1
241.12923882	36476.3007812	3	6.72562463285	1	1	1
241.154393505	19144.4583333	3	5.18519550137	1	1	1
242.076739179	7173.67138672	2	15.1260519645	1	1	1
242.078626193	70880.8125	3	17.6825321397	1	1	1
242.09956161	6847.28336589	3	13.9423130566	1	1	1
242.115015078	16961.5872396	3	8.64377818388	1	1	1
242.132678307	4818.06298828	1	nan	0	0	0
242.247572888	6367.60904948	3	10.8783786232	1	1	1
243.0111963	5397.85131836	2	7.99704689352	1	1	1
243.073818216	7619.07454427	3	15.3046638233	1	1	1
243.081994097	8154.37076823	3	0.831993365211	1	1	1
244.092550642	10620.5426432	3	10.0298882892	1	1	1
244.15406501	6812.22216797	1	nan	0	0	0
244.165323761	5177.29052734	1	nan	0	0	0
244.190429604	14912.8190104	3	1.48757483781	1	1	1
244.263186835	5566.94856771	3	9.36937456747	1	1	1
245.005569835	6289.48510742	2	5.72041917525	1	1	1
245.135425145	37744.8502604	3	8.51983944057	1	1	1
245.145377248	8834.70605469	1	nan	0	0	0
245.145916906	10685.0413411	3	8.40208686045	1	1	1
245.147348511	55441.8815104	3	8.69394877423	1	1	1
245.1492773	543659.854167	3	7.68475286294	1	1	1
245.150938548	14806.2329102	2	3.38059368143	1	1	1
245.226112048	8273.29964193	3	22.1102600855	1	0	0
245.96803119	8233.81608073	3	16.2537786998	1	1	1
246.138783755	4968.46484375	1	nan	0	0	0
246.150646689	6176.88085938	2	21.6350551752	1	0	0
246.152692653	58983.3346354	3	11.0130081647	1	1	1
246.167728888	10573.1285807	3	7.42815068485	1	1	1
246.169723091	106673.054688	3	1.36139996706	1	1	1
246.180934717	20777.3515625	3	7.83023401307	1	1	1
247.029632556	6753.78076172	1	nan	0	0	0
247.128635259	4927.07470703	1	nan	0	0	0
247.15368649	5750.98779297	1	nan	0	0	0
247.1730654	12877.3069661	3	7.64975364266	1	1	1
247.239769248	7494.7257487	3	24.1353817412	1	0	0
247.241754324	76957.3411458	3	10.2420672724	1	1	1
248.146993058	18537.922526	3	11.7978292189	1	1	1
248.148961851	191119.192708	3	7.66592622069	1	1	1
248.198178303	9119.05957031	3	9.4200821154	1	1	1
248.245105194	18261.2347005	3	14.4675874738	1	1	1
248.932429398	9314.56298828	3	9.95454002343	1	1	1
248.940809582	6546.87727865	3	1.85271774038	1	1	1
249.043250036	6180.69514974	3	10.8020301107	1	1	1
249.045270259	55482.3255208	3	8.66131865811	1	1	1
249.150964143	8169.73535156	1	nan	0	0	0
249.15329275	66344.4869792	3	8.40958990461	1	1	1
249.155400415	676913.5625	3	7.23366895266	1	1	1
249.157311691	20083.2978516	2	14.6164434192	1	1	1
250.046080923	6349.82682292	3	15.850891228	1	1	1
250.048621442	5677.95751953	1	nan	0	0	0
250.152457436	9846.91341146	3	15.2916538167	1	1	1
250.156748331	6354.61035156	1	nan	0	0	0
250.158797372	54276.3268229	3	9.34400016489	1	1	1
250.17741301	5470.14876302	3	5.35375478379	1	1	1
250.213842141	32721.3085938	3	9.33045551568	1	1	1
250.911743587	5282.14599609	1	nan	0	0	0
251.042654483	7290.44482422	2	0.319272249482	1	1	1
251.136331332	9302.78385417	3	9.11906876932	1	1	1
251.15960187	6538.29541016	2	11.5211544007	1	1	1
251.217144528	5066.73803711	2	2.51458571116	1	1	1
252.081599582	6043.42724609	1	nan	0	0	0
253.094614689	16620.3938802	3	9.20249416125	1	1	1
253.119667059	6063.05297852	2	0.523232718987	1	1	1
253.993749082	5575.49902344	1	nan	0	0	0
254.000267575	8537.765625	3	31.0996549291	1	0	0
254.018776916	27578.2298177	3	6.98602369367	1	1	1
254.13599364	11436.9560547	3	9.41359914985	1	1	1
254.247556631	37421.2942708	3	8.9417438775	1	1	1
255.062685703	5614.66064453	2	3.41699260577	1	1	1
255.135380146	18408.8815104	3	10.2391408526	1	1	1
255.250890674	6665.49707031	2	0.0188704981299	1	1	1
256.094289699	8025.10563151	3	2.23852228425	1	1	1
256.263214688	40361.4947917	3	23.1767353615	1	0	0
256.982028858	5401.52783203	2	0.0335914796965	1	1	1
257.041901037	21960.1217448	3	6.04242831503	1	1	1
257.09113738	13321.4134115	3	15.2597288926	1	1	1
257.146906619	6319.13834635	3	20.0110039131	1	0	0
257.266515509	7388.56787109	3	24.7949249252	1	0	0
258.073583354	9771.31575521	3	5.29734852829	1	1	1
258.109844309	27697.6634115	3	20.1956591877	1	0	0
259.077211729	9918.22981771	3	4.04113052317	1	1	1
259.998660458	6401.97347005	3	9.10177631064	1	1	1
260.135001067	5329.31738281	1	nan	0	0	0
260.183190165	10054.7841797	3	13.2628262317	1	1	1
260.18534177	93967.6223958	3	1.98910890317	1	1	1
260.196602376	21596.8424479	3	3.17395055148	1	1	1
261.052018292	5093.60400391	1	nan	0	0	0
261.144233553	5914.00415039	2	2.12755153917	1	1	1
261.188700587	9592.75634766	3	10.8983647341	1	1	1
262.12614759	5024.38598633	2	0.208081823586	1	1	1
262.128219348	46132.7018229	3	9.2260277622	1	1	1
262.162415427	5500.28051758	2	7.89717800703	1	1	1
262.164606298	50480.5052083	3	3.74087802431	1	1	1
262.990138872	10178.2184245	3	8.33822902747	1	1	1
263.060870562	5138.86352539	2	4.27795238538	1	1	1
263.131455515	5701.72802734	1	nan	0	0	0
263.14374414	8413.15071615	3	11.9196252359	1	1	1
263.145944385	74167.9648438	3	16.5805380547	1	1	1
263.167859176	5814.37304688	2	5.10019620693	1	1	1
263.236693957	18265.1604818	3	16.8121916304	1	1	1
264.149305195	6982.8671875	3	7.92015922189	1	1	1
264.172150518	12291.3141276	3	12.9871247654	1	1	1
264.22942677	7763.2586263	3	23.8270103573	1	0	0
265.022738976	8107.08463542	3	37.6511403332	1	0	0
265.104354993	14388.0061849	3	11.1747502411	1	1	1
265.111450991	9483.26106771	3	6.56473584412	1	1	1
265.25004521	11610.8854167	3	4.18674717402	1	1	1
265.252271592	124976.778646	3	4.75472229977	1	1	1
266.172320681	6120.59960938	2	17.1320227829	1	1	1
266.185495126	5516.46484375	2	0.347220501128	1	1	1
266.187766306	49047.7408854	3	12.8267260597	1	1	1
266.255660217	19374.6132812	3	5.29916009007	1	1	1
267.058413434	6281.64697266	2	0.272199836873	1	1	1
267.110214692	18842.0045573	3	5.53313458621	1	1	1
267.191127336	6524.69726562	2	2.84367988817	1	1	1
268.055420438	6973.70865885	3	6.25109153472	1	1	1
268.103805468	6395.20141602	2	10.5471650898	1	1	1
268.263188134	5723.83691406	2	0.400668189788	1	1	1
269.087739142	19085.5192057	3	17.0338273101	1	1	1
270.10988605	14737.1780599	3	22.768169013	1	0	0
270.278795079	15786.6611328	3	23.5446812017	1	0	0
270.935322206	5815.78662109	1	nan	0	0	0
271.137393808	16049.7272135	3	4.84459758652	1	1	1
273.005696481	6441.02514648	2	12.9464489618	1	1	1
273.120786092	6354.46118164	2	0.900038969761	1	1	1
274.200934187	5530.55924479	3	10.136112574	1	1	1
274.212157446	5388.65087891	1	nan	0	0	0
274.273650609	5510.10888672	2	4.18951212097	1	1	1
276.180187259	17540.4498698	3	13.988494482	1	1	1
276.22943501	40814.7734375	3	11.727570488	1	1	1
277.104412746	5445.74886068	3	14.3890396741	1	1	1
277.232833936	5937.38964844	3	13.6832030906	1	1	1
278.245104654	22015.8235677	3	4.45576072333	1	1	1
279.248490935	6112.67382812	1	nan	0	0	0
280.091723986	16371.3655599	3	9.53997308849	1	1	1
280.263144453	6263.9753418	2	10.3202241956	1	1	1
282.278769537	25886.0852865	3	7.51940739322	1	1	1
284.294390185	6144.94848633	2	9.75627886679	1	1	1
292.20340701	10351.0768229	3	9.60750065384	1	1	1
292.26059579	5621.69775391	2	11.1098555515	1	1	1
293.071353027	46036.4309896	3	8.48641446292	1	1	1
294.060118216	10233.2314453	3	8.96077213117	1	1	1
294.072247046	6268.69677734	2	4.56834947891	1	1	1
294.074772709	7241.91015625	1	nan	0	0	0
295.222608479	9263.77050781	1	nan	0	0	0
296.020076159	5998.10595703	1	nan	0	0	0
296.062999299	7474.64404297	1	nan	0	0	0
296.065805721	141475.432292	3	13.1908002351	1	1	1
296.258303973	9812.74023438	3	18.0525946511	1	1	1
297.069184792	12653.7822266	3	21.9692936247	1	0	0
297.973318492	8217.015625	2	15.5481479932	1	1	1
298.063904513	9846.47444661	3	26.3669006185	1	0	0
298.177682302	6861.859375	3	15.3390947209	1	1	1
298.992733427	29287.1510417	3	10.9447632885	1	1	1
299.305545792	10275.9560547	3	13.3704847736	1	1	1
300.229598104	8918.45133464	3	10.4452519553	1	1	1
301.016808809	9361.64111328	3	33.4867038112	1	0	0
301.140881425	13101.0914714	3	8.48842963957	1	1	1
302.242204056	5779.1796875	1	nan	0	0	0
302.24521312	91584.6510417	3	0.588302102143	1	1	1
303.248636168	17030.351237	3	7.96362401198	1	1	1
304.211543875	7226.60270182	3	10.5162001879	1	1	1
304.255936288	24515.6679688	3	7.74203191867	1	1	1
304.258176002	66482.1074219	2	6.39704838347	1	1	1
304.260701465	870205.0625	3	2.74501988725	1	1	1
304.284406373	19987.3678385	3	5.00828643581	1	1	1
304.990965764	6156.81933594	1	nan	0	0	0
305.000679559	8655.07942708	3	15.3278058183	1	1	1
305.261145761	10520.2151693	3	13.6346055471	1	1	1
305.264256121	140395.635417	3	0.906864743182	1	1	1
305.918384886	7707.19645182	3	13.5936032526	1	1	1
306.182762135	7506.3671875	1	nan	0	0	0
306.219243007	18694.1383464	3	14.247799218	1	1	1
306.24014803	12994.2473958	3	16.3743137578	1	1	1
306.267624345	12881.7561849	3	7.2279192196	1	1	1
306.27656191	11197.3417969	3	4.03835563212	1	1	1
307.038715947	19534.7057292	3	4.29331898334	1	1	1
307.040634714	42887.6484375	3	2.93431842118	1	1	1
307.043579323	632021.041667	3	0.926041867123	1	1	1
307.082923294	7580.81738281	1	nan	0	0	0
308.040750628	7409.40283203	2	3.92034456324	1	1	1
308.044093038	6095.47314453	1	nan	0	0	0
308.047075245	58879.6015625	3	2.81218531634	1	1	1
308.08790629	8645.54475911	3	21.3120949002	1	0	0
308.09088146	112375.78125	3	17.619455053	1	1	1
308.19846249	10040.641276	3	8.71813632536	1	1	1
308.234849466	13510.101237	3	5.61664830666	1	1	1
309.041810376	45182.3932292	3	4.76726938288	1	1	1
309.049024024	6157.86669922	1	nan	0	0	0
309.094309262	11506.0423177	3	11.070014534	1	1	1
309.203411745	7428.59765625	3	8.72553350928	1	1	1
310.046826503	26144.6653646	3	2.77045638222	1	1	1
310.086492255	6647.02880859	1	nan	0	0	0
310.97435751	13401.1057943	3	22.8631076672	1	0	0
311.030799783	14743.578125	3	12.8188391348	1	1	1
313.01974977	5821.68408203	1	nan	0	0	0
313.947149233	18383.9173177	3	1.24311919138	1	1	1
315.032285456	6445.23095703	1	nan	0	0	0
315.066118685	12701.3033854	3	7.90857377097	1	1	1
315.127354443	11268.8688151	3	4.36544235929	1	1	1
316.054730097	9537.1936849	3	12.8781294016	1	1	1
316.101621693	11332.7578125	3	3.67264508926	1	1	1
316.111400526	6026.51123047	1	nan	0	0	0
316.203565735	37027.3346354	3	0.411823093254	1	1	1
316.222660635	7427.02319336	2	0.20608402323	1	1	1
316.320808555	57846.9700521	3	9.03656790798	1	1	1
317.028991477	8454.11832682	3	11.5152433328	1	1	1
317.114810497	47022.5143229	3	10.1728995965	1	1	1
317.20688987	6224.96695964	3	5.2405584226	1	1	1
317.324162568	10057.8095703	3	21.309173509	1	0	0
318.11806415	7186.72265625	3	9.52924275107	1	1	1
318.213571385	8143.28092448	3	2.74099441191	1	1	1
318.215968535	21532.655599	3	1.59246731893	1	1	1
318.219103731	303714.666667	3	1.49767849811	1	1	1
318.240097096	45596.7695312	3	4.20584081755	1	1	1
319.027552347	7303.14355469	3	11.9924181447	1	1	1
319.222561262	54085.4075521	3	3.20821815243	1	1	1
319.243347907	8084.67057292	3	16.6538818571	1	1	1
320.217363839	20403.4492188	3	10.8139996061	1	1	1
320.224874181	7404.52539062	3	3.85723033442	1	1	1
320.227863874	43999.9739583	3	1.40290894087	1	1	1
320.228804317	42760.4765625	1	nan	0	0	0
320.234497488	2744200.91667	3	2.87562016233	1	1	1
320.241653848	6923.89046224	3	3.24439637919	1	1	1
320.242702927	6333.22265625	1	nan	0	0	0
320.255667711	45600.3125	3	9.27905373901	1	1	1
320.964932585	13999.5055339	3	13.03734703	1	1	1
320.974583759	89577.3541667	3	5.87241056161	1	1	1
321.066406388	10069.8382161	3	20.4033143029	1	0	0
321.130769895	8625.81217448	3	16.0431699963	1	1	1
321.201795186	24454.7545573	3	24.7881266129	1	0	0
321.232377312	16156.0139974	3	3.14544063145	1	1	1
321.234791273	30070.5813802	3	5.21681727068	1	1	1
321.23804904	449359.125	3	2.35863285848	1	1	1
321.259158432	9239.31608073	3	6.52094861957	1	1	1
321.892361624	22457.6236979	3	22.0486624766	1	0	0
321.948855549	7361.11914062	2	2.73635388428	1	1	1
321.97801403	5866.87060547	1	nan	0	0	0
322.054643252	7928.02832031	3	6.59872239899	1	1	1
322.214002143	6272.08447266	1	nan	0	0	0
322.229625016	11484.5315755	3	4.54545977243	1	1	1
322.232901926	150808.296875	3	3.15056964126	1	1	1
322.241484892	38189.9544271	3	8.51852119462	1	1	1
322.250463925	32111.0403646	3	7.71787501081	1	1	1
323.011321344	6325.65454102	2	9.83580356853	1	1	1
323.236214295	25117.6835938	3	3.95850477678	1	1	1
323.253839066	5744.62158203	1	nan	0	0	0
324.193303403	8406.43261719	3	15.8148871322	1	1	1
324.214327651	9881.01692708	3	9.28711849167	1	1	1
325.177350505	15009.4912109	3	4.87436444799	1	1	1
326.948135691	13934.4407552	3	14.5160188563	1	1	1
326.972749866	6801.09375	1	nan	0	0	0
327.007881181	7828.73828125	2	15.5833225641	1	1	1
328.05450677	17490.3417969	3	4.19364497814	1	1	1
328.067061924	30859.8515625	3	2.41084234091	1	1	1
329.005007353	5980.84277344	3	4.92795841288	1	1	1
329.025720448	16068.0185547	3	7.42635252268	1	1	1
329.921049098	8283.25830078	3	1.86997337361	1	1	1
330.072810042	40755.9674479	3	1.62664172714	1	1	1
331.039972386	34998.15625	3	8.80381677233	1	1	1
331.10124855	7136.54760742	2	10.3620472015	1	1	1
332.016227132	5747.57617188	1	nan	0	0	0
332.028743758	21546.5872396	3	2.90533230336	1	1	1
332.198505838	7688.64046224	3	2.50423081948	1	1	1
332.219456942	6313.78564453	1	nan	0	0	0
332.29215913	11315.8076172	3	22.2005120532	1	0	0
332.315706354	13375.2174479	3	5.50165634985	1	1	1
332.956031578	5583.02685547	1	nan	0	0	0
333.002903179	6928.25195312	1	nan	0	0	0
333.012648608	7738.734375	2	17.9722439272	1	1	1
334.210500976	8471.20922852	2	4.99878768484	1	1	1
334.214041338	112048.786458	3	6.94750675083	1	1	1
334.235072737	8065.11490885	3	9.51572473457	1	1	1
334.250376185	7220.52636719	2	17.0969021557	1	1	1
334.271370755	15620.4306641	1	nan	0	0	0
335.001655603	7877.2796224	3	24.2454600537	1	0	0
335.217458689	22238.9895833	3	10.3709541694	1	1	1
336.212195411	8442.87255859	3	4.84950295699	1	1	1
336.225994644	7270.78930664	2	5.85943398498	1	1	1
336.229711999	93655.3671875	3	4.81096210395	1	1	1
336.250725592	25464.7923177	3	8.73441720727	1	1	1
336.948537617	67496.2083333	3	3.54656809572	1	1	1
337.062807521	7791.47412109	2	23.9986691683	1	0	0
337.233062864	16615.4863281	3	4.1716828534	1	1	1
337.866308132	7677.14485677	3	13.1867309731	1	1	1
338.227862152	5749.31982422	1	nan	0	0	0
338.337838879	7701.12207031	1	nan	0	0	0
338.341498317	78891.8359375	3	36.7695732582	1	0	0
338.946655087	7834.26139323	3	11.4506631216	1	1	1
338.985135756	15866.2652995	3	12.0698281206	1	1	1
339.090773861	5725.33056641	1	nan	0	0	0
339.344896877	16444.0458984	3	22.4373146287	1	0	0
340.18824148	28331.9563802	3	11.9144933334	1	1	1
340.357103659	7445.96411133	2	11.6227072073	1	1	1
341.3272964	12134.7815755	3	25.6219286139	1	0	0
343.23380939	14442.7825521	3	14.9620931574	1	1	1
344.999582914	11322.5224609	3	18.103298331	1	1	1
346.046727261	48585.9296875	3	4.48959828359	1	1	1
346.233463232	6138.83007812	1	nan	0	0	0
347.110100247	22476.6796875	1	nan	0	0	0
348.070206378	30258.7545573	3	6.20727272049	1	1	1
348.193297601	7937.35546875	3	15.3349514282	1	1	1
348.266163874	15959.0348307	3	27.0878933035	1	0	0
348.930065978	6116.14990234	3	4.97449826048	1	1	1
350.208914301	12393.3727214	3	7.11722803953	1	1	1
350.230042507	6444.36376953	3	9.01340082753	1	1	1
350.253776132	20470.7252604	3	7.05794899807	1	1	1
352.224644414	50680.5195312	3	7.15463616477	1	1	1
352.245556806	14598.241862	3	6.86553185691	1	1	1
353.227911295	10934.8489583	3	24.4859033751	1	0	0
357.249392473	59011.2070312	3	12.203730784	1	1	1
358.252663012	9635.34358724	3	20.9156778407	1	0	0
360.323422008	79345.3098958	3	36.2503194451	1	0	0
361.326758679	18516.9222005	3	32.6415736421	1	0	0
362.302734417	5759.04296875	1	nan	0	0	0
365.105193075	8508.74674479	3	4.8554808307	1	1	1
366.023036361	5419.3449707	2	2.6948138669	1	1	1
366.203872735	36181.1822917	3	6.81885919367	1	1	1
366.231272537	5654.44970703	1	nan	0	0	0
366.960688658	8355.59016927	3	3.75196352627	1	1	1
367.207254252	7463.80338542	3	6.9681299332	1	1	1
368.028709404	9037.14957682	3	7.54657297763	1	1	1
368.212357215	10936.3616536	3	5.58995113525	1	1	1
368.215251934	21347.5009766	2	8.36091625735	1	1	1
368.219278363	380130.395833	3	1.61693261761	1	1	1
369.218479685	5675.08251953	2	1.1344996102	1	1	1
369.222936693	70181.1822917	3	1.8301081697	1	1	1
369.310916982	5791.36848958	3	4.33615748874	1	1	1
369.98469976	10164.0117188	3	6.62705075003	1	1	1
