mz	intensity	present	rsd	present_flag	rsd_flag	flags
197.093910109	8016.81282552	3	14.6718094054	1	1	1
198.084953185	20568.9355469	3	19.1209124474	1	1	1
198.09724655	23652.6686198	3	19.7801835436	1	1	1
199.072983008	6615.48876953	1	nan	0	0	0
199.08435865	7711.30078125	2	1.00343550177	1	1	1
199.109527543	19559.0924479	3	4.81807295457	1	1	1
199.169286199	11310.1682943	3	26.904990469	1	0	0
200.065883567	13403.1367188	3	22.9623162744	1	0	0
200.067013579	48643.890625	3	18.8019158231	1	1	1
200.068350582	313785.473958	3	17.1480300787	1	1	1
201.015968179	8432.10766602	2	3.19814054775	1	1	1
201.054005468	9846.68994141	2	19.269170651	1	1	1
201.071739246	23478.6822917	3	25.4674334089	1	0	0
201.08877395	18558.3623047	3	15.8371896799	1	1	1
201.932307331	17541.5130208	3	18.5041818445	1	1	1
201.933723745	146196.341146	3	17.571884818	1	1	1
202.06649485	24619.8818359	3	27.3833824154	1	0	0
202.180190779	30795.7584635	3	16.0493130363	1	1	1
202.771261047	6693.11425781	1	nan	0	0	0
202.771958503	7285.36035156	1	nan	0	0	0
203.031576218	7893.17578125	1	nan	0	0	0
203.038666531	18654.8203125	3	17.6612168236	1	1	1
203.040085269	147905.78125	3	10.4579083895	1	1	1
203.05000767	23108.4264323	3	21.5264094414	1	0	0
203.051218322	101786.807292	3	19.2476343401	1	1	1
203.05256472	708311.0625	3	22.2092364079	1	0	0
203.137620976	8904.87011719	1	nan	0	0	0
203.139053957	53920.3164062	3	1.9316133514	1	1	1
203.150276	15352.4316406	3	12.3069700816	1	1	1
203.929439406	7026.61621094	2	6.43563709695	1	1	1
203.931858366	23855.6015625	3	19.9796992667	1	1	1
204.040876513	15614.4127604	3	7.8698800241	1	1	1
204.042139999	16165.9547526	3	11.6829277076	1	1	1
204.043330536	10463.0335286	3	5.06768683988	1	1	1
204.056009267	42873.5351562	3	19.9819972498	1	1	1
204.116356378	7376.35986328	3	9.51227947869	1	1	1
204.11739173	7907.75960286	3	8.75546821084	1	1	1
204.117909646	10247.0696615	3	9.61425157497	1	1	1
204.11890018	18738.4798177	3	4.74381143472	1	1	1
204.120801519	191375.59375	1	nan	0	0	0
204.121469781	468356.21875	3	5.40267333236	1	1	1
204.12280493	7692769.0	3	6.80991913993	1	1	1
204.123970218	568477.677083	3	6.65613908016	1	1	1
204.125758078	18041.8955078	3	9.15217868132	1	1	1
204.126216955	12908.7864583	3	6.89306171845	1	1	1
204.126743125	10152.2307943	3	13.2725872406	1	1	1
204.127241956	9020.24088542	3	10.9918979851	1	1	1
204.12779308	8355.65087891	2	20.2931352653	1	0	0
204.128201727	7565.24707031	2	10.1802379895	1	1	1
204.129206974	7242.26318359	1	nan	0	0	0
204.1337848	7879.51025391	2	1.42877619012	1	1	1
204.142178625	7155.68115234	1	nan	0	0	0
204.805471838	6785.45263672	1	nan	0	0	0
205.037643776	18675.7382812	3	15.0439743552	1	1	1
205.055760762	53343.5598958	3	7.05100780084	1	1	1
205.062594594	9086.06054688	1	nan	0	0	0
205.068307101	8706.84179688	1	nan	0	0	0
205.097207211	18062.0992839	3	15.4233276439	1	1	1
205.120148495	22340.2083333	3	12.8372048873	1	1	1
205.123739563	18973.7154948	3	6.17050376242	1	1	1
205.124990651	87120.4244792	3	6.55983327342	1	1	1
205.126366784	560827.677083	3	7.4740687546	1	1	1
205.129431798	10873.9739583	3	9.27960557889	1	1	1
205.154741471	25587.5507812	3	12.9922437512	1	1	1
205.492322378	7303.13818359	1	nan	0	0	0
206.053847255	8441.03613281	1	nan	0	0	0
206.055302762	35897.2135417	3	28.5217999469	1	0	0
206.056545993	9804.27050781	1	nan	0	0	0
206.127317326	38332.8528646	3	12.7991226295	1	1	1
206.129722035	19166.875	3	8.36248394143	1	1	1
206.88601862	7467.23535156	1	nan	0	0	0
207.012786685	10417.6069336	3	20.1508210681	1	0	0
207.014292056	81407.5833333	3	13.629191851	1	1	1
207.053335156	6932.19384766	2	5.6473303448	1	1	1
207.078219658	32185.9824219	3	10.176903124	1	1	1
207.988586415	23476.9882812	3	11.726628559	1	1	1
207.998305609	15663.3284505	3	11.8900786253	1	1	1
208.036173661	6574.16796875	1	nan	0	0	0
208.048443134	7332.07177734	2	8.04299629937	1	1	1
209.01235531	8885.74316406	1	nan	0	0	0
209.057454368	9240.51090495	3	15.5302107547	1	1	1
209.093890563	9605.56982422	3	20.0528789079	1	0	0
209.103352066	21423.0032552	3	15.5859631892	1	1	1
209.114907359	6979.95507812	1	nan	0	0	0
209.546888344	9190.19417318	3	23.6789975513	1	0	0
210.085767874	8145.83203125	1	nan	0	0	0
210.087351367	87217.8072917	3	7.12938489749	1	1	1
210.089081026	28129.6516927	3	22.2984615598	1	0	0
210.110057003	11125.4384766	2	6.88308545423	1	1	1
210.94058865	24084.4316406	3	16.6811496261	1	1	1
210.976775182	11056.5957031	1	nan	0	0	0
210.985284315	33306.2207031	3	24.2796397309	1	0	0
211.036778114	6751.67089844	1	nan	0	0	0
211.073126188	17148.0039062	3	23.5209200157	1	0	0
211.090793222	8228.36914062	2	18.3973011625	1	1	1
211.094189833	6573.53173828	1	nan	0	0	0
211.986058058	7765.24609375	2	3.19767237134	1	1	1
212.103009489	21681.930013	3	21.7432051936	1	0	0
212.851838829	11510.6113281	1	nan	0	0	0
212.938582695	6817.01318359	1	nan	0	0	0
212.98277134	6533.95605469	1	nan	0	0	0
213.000942207	12824.1079102	2	6.38317655274	1	1	1
213.063671171	10061.6813151	3	1.52577064513	1	1	1
213.074842094	8212.18261719	1	nan	0	0	0
213.088774152	6587.65136719	1	nan	0	0	0
213.125157852	19007.6699219	3	4.63460560923	1	1	1
214.057334694	9331.25048828	2	2.48684996197	1	1	1
214.058861238	115494.888021	3	5.49588996667	1	1	1
214.083926963	8465.60253906	1	nan	0	0	0
214.252888907	15754.9527995	3	31.8073595102	1	0	0
215.01612716	8784.91259766	2	13.2469603287	1	1	1
215.051322114	11502.1676432	3	15.1373539073	1	1	1
215.062199298	7561.44042969	2	6.26506942153	1	1	1
215.069618594	23642.3515625	3	21.5146083111	1	0	0
215.135269014	10227.5771484	2	13.5722210144	1	1	1
215.139035557	14317.9231771	3	7.68237944791	1	1	1
216.057030712	8395.05859375	1	nan	0	0	0
217.083687264	9513.03352865	3	10.3825763093	1	1	1
217.104656727	10854.4804688	2	6.69993525859	1	1	1
217.154732563	17877.0380859	3	16.0751776861	1	1	1
218.135862207	26309.8964844	3	9.56962328369	1	1	1
218.137210743	94875.671875	3	7.10652598294	1	1	1
218.13859751	1114309.66667	3	3.24964459552	1	1	1
218.184708965	8325.42708333	3	16.001139607	1	1	1
218.186351427	105386.388021	3	17.4006439881	1	1	1
219.017659454	33400.8417969	3	4.15295323494	1	1	1
219.024868377	10427.6354167	3	5.10450921038	1	1	1
219.026588619	134907.429688	3	2.16606134549	1	1	1
219.140406513	7475.54736328	2	6.09032535178	1	1	1
219.142084094	95431.7734375	3	14.5402853229	1	1	1
219.174496786	6386.62353516	1	nan	0	0	0
219.189711107	9980.23307292	3	28.417583165	1	0	0
220.004117187	10595.7246094	1	nan	0	0	0
221.033383306	7829.42382812	1	nan	0	0	0
221.050699446	12092.5185547	3	9.7780320439	1	1	1
222.029254799	47038.1236979	3	7.37793678215	1	1	1
222.988237823	52216.8203125	3	20.032254362	1	0	0
223.972161403	8352.72851562	1	nan	0	0	0
224.986501748	7674.73681641	1	nan	0	0	0
226.104771818	12373.6604818	3	11.1776918822	1	1	1
226.216326276	6994.32568359	3	8.20234471054	1	1	1
227.113636431	39890.8046875	3	7.90619643663	1	1	1
228.116983962	6222.48242188	1	nan	0	0	0
228.231990969	17935.0878906	3	2.12210750472	1	1	1
229.151546074	8157.13655599	3	29.4389404305	1	0	0
229.152782547	35233.125	3	4.89544187088	1	1	1
229.154418939	316177.177083	3	7.1147935307	1	1	1
229.156011929	8924.80517578	2	7.80612168694	1	1	1
230.156072465	5983.29833984	2	0.986241405214	1	1	1
230.157792591	40035.0950521	3	1.44339315708	1	1	1
231.133615705	7147.85595703	2	11.693232694	1	1	1
231.144923284	11150.6767578	3	14.9526803599	1	1	1
232.151185698	20536.5566406	3	12.3519067721	1	1	1
232.152311634	89120.5963542	3	5.51537550964	1	1	1
232.154034538	856641.6875	3	8.07513988884	1	1	1
232.155638207	25712.8984375	1	nan	0	0	0
233.050506845	6187.52783203	1	nan	0	0	0
233.078181759	6163.05322266	1	nan	0	0	0
233.149349826	8631.44628906	1	nan	0	0	0
233.155649458	9591.8034668	2	17.6963658674	1	1	1
233.157421275	98913.0833333	3	10.3779299995	1	1	1
234.158261541	7240.96240234	2	14.6788787289	1	1	1
234.937870169	5940.26025391	1	nan	0	0	0
235.066021544	16535.4016927	3	12.6827380635	1	1	1
235.165029812	6001.57226562	1	nan	0	0	0
236.040452638	6934.78979492	2	0.370179101851	1	1	1
236.992142228	10306.5888672	3	16.2836445717	1	1	1
237.027875017	8947.96158854	3	20.1146264853	1	0	0
238.019641387	6164.25097656	1	nan	0	0	0
238.022743693	47355.4231771	3	10.2567356531	1	1	1
238.044813535	10850.2832031	3	24.6005527576	1	0	0
239.023494542	6209.25830078	2	5.44932706256	1	1	1
239.161486566	8793.10026042	3	14.6284653369	1	1	1
240.020223643	7578.01888021	3	19.9152817916	1	1	1
240.038413167	6825.54882812	1	nan	0	0	0
240.120304266	6744.18017578	1	nan	0	0	0
240.995623157	7210.94287109	1	nan	0	0	0
241.067904077	10796.9576823	3	33.1719695726	1	0	0
241.127340291	9994.6953125	3	12.4795149453	1	1	1
241.129213214	107240.434896	3	5.34432760144	1	1	1
241.15435939	17906.2174479	3	1.88780533828	1	1	1
242.078636665	59283.1484375	3	17.1774790645	1	1	1
242.099610997	6659.21728516	1	nan	0	0	0
242.11503393	19351.7050781	3	4.96560789895	1	1	1
242.132574692	11935.648112	3	9.96888409687	1	1	1
242.247562512	13055.9625651	3	11.8911943147	1	1	1
243.011150683	6766.76660156	1	nan	0	0	0
243.08193217	6683.98583984	1	nan	0	0	0
244.092474573	8139.42464193	3	13.4904552031	1	1	1
244.153995744	6379.05908203	1	nan	0	0	0
244.190370126	11666.0839844	3	45.9784765238	1	0	0
244.263249641	9119.0633138	3	15.8348913504	1	1	1
245.078111782	6137.2734375	1	nan	0	0	0
245.135407197	50962.4414062	3	0.932950847443	1	1	1
245.145324725	7397.17529297	1	nan	0	0	0
245.145946948	10419.7138672	3	16.7461540558	1	1	1
245.147346069	51884.6158854	3	5.75752998955	1	1	1
245.149265075	557247.625	3	5.54202601027	1	1	1
245.226102338	17778.6529948	3	34.7608257167	1	0	0
245.967927639	9410.03059896	3	5.00914755643	1	1	1
245.980526199	10135.6113281	1	nan	0	0	0
246.150719923	7043.68896484	2	13.6325840224	1	1	1
246.152675882	62061.4765625	3	2.07624879124	1	1	1
246.167746881	11596.3637695	2	2.60410041486	1	1	1
246.169705313	108178.575521	3	10.6269436653	1	1	1
246.180939683	20067.3242188	3	9.26472244904	1	1	1
246.229371799	6464.48046875	1	nan	0	0	0
247.029590162	8523.28304036	3	11.5038952264	1	1	1
247.173085619	11953.3964844	3	37.6461497547	1	0	0
247.239713078	14261.2835286	3	18.2137555902	1	1	1
247.241748383	148609.890625	3	23.5466664402	1	0	0
248.146953403	18436.2610677	3	7.81190617164	1	1	1
248.148949183	197649.859375	3	7.68042802989	1	1	1
248.198096364	11746.5107422	3	27.6868928223	1	0	0
248.243125136	5978.68310547	1	nan	0	0	0
248.24509634	44142.5130208	3	26.5543069494	1	0	0
249.045233657	41862.9414062	3	7.91076212573	1	1	1
249.095552574	6750.14697266	1	nan	0	0	0
249.153276066	49282.8098958	3	11.7122642593	1	1	1
249.155401355	498831.395833	3	9.71529069065	1	1	1
249.157287154	12150.0384115	3	16.11495508	1	1	1
249.248505391	5927.72021484	1	nan	0	0	0
250.046118366	6353.06738281	2	15.3434126385	1	1	1
250.152255433	7377.01586914	2	15.8569573988	1	1	1
250.158792845	44938.6796875	3	4.34824040013	1	1	1
250.21386778	38047.8268229	3	12.9526375114	1	1	1
251.136247295	6886.88720703	2	14.306796948	1	1	1
251.217164611	6932.00341797	1	nan	0	0	0
253.094627838	13457.9205729	3	9.01275451105	1	1	1
253.119804582	6088.18945312	1	nan	0	0	0
254.000253481	7991.0546875	2	18.3195687561	1	1	1
254.018745566	21639.9186198	3	21.1135388948	1	0	0
254.136019353	10436.5470378	3	20.3719424792	1	0	0
254.245429438	8277.77734375	3	23.6940543785	1	0	0
254.247519743	105382.236979	3	14.1260130254	1	1	1
255.135381219	18819.8092448	3	8.71570465088	1	1	1
255.250889486	14491.335612	3	12.1330469785	1	1	1
256.094269543	9515.68530273	2	31.31869777	1	0	0
256.130521157	6474.67626953	1	nan	0	0	0
256.26104622	9045.18310547	3	12.6044065124	1	1	1
256.263189851	116013.481771	3	12.0945456707	1	1	1
257.041928009	22074.2174479	3	6.71614915177	1	1	1
257.091126258	21408.7864583	3	8.99209108609	1	1	1
257.116315917	8233.48730469	1	nan	0	0	0
257.266584008	19139.9485677	3	6.75565779495	1	1	1
258.073605617	7500.45483398	2	25.8071230902	1	0	0
258.10983878	33313.8027344	3	7.86360696434	1	1	1
259.077139305	9156.35677083	3	23.8870925564	1	0	0
260.183192959	8445.53271484	3	5.99226356754	1	1	1
260.185327668	83437.7630208	3	6.67441771507	1	1	1
260.196623541	24624.0143229	3	8.66024047812	1	1	1
261.188691453	10921.1005859	3	14.1449622656	1	1	1
261.220959905	5421.37207031	1	nan	0	0	0
262.126129438	7513.81884766	1	nan	0	0	0
262.1281956	57728.2708333	3	2.64901069492	1	1	1
262.164592187	48437.7942708	3	1.34345719937	1	1	1
262.990209034	8086.87695312	2	16.500281006	1	1	1
263.060793298	6166.04492188	1	nan	0	0	0
263.084716966	8066.81982422	1	nan	0	0	0
263.131522095	6520.54614258	2	15.1702605313	1	1	1
263.143690552	13141.1972656	3	11.2189452787	1	1	1
263.145908197	122975.651042	3	4.69308836632	1	1	1
263.167820255	7074.96923828	2	5.09412412557	1	1	1
263.23662073	43223.1015625	3	12.3688242113	1	1	1
264.149275836	10023.1367188	3	9.48820083939	1	1	1
264.172103436	14390.5807292	3	17.0685421048	1	1	1
264.229442888	14696.5924479	3	6.83670774259	1	1	1
264.239980244	11409.0537109	3	22.0013387911	1	0	0
265.022872331	6017.14257812	1	nan	0	0	0
265.06946948	6756.04296875	2	10.6482795784	1	1	1
265.104331017	9192.08349609	3	14.7412826989	1	1	1
265.111296248	8538.37158203	2	1.08249266509	1	1	1
265.25003535	28604.5026042	3	20.128953996	1	0	0
265.252249821	293266.916667	3	19.654187231	1	1	1
266.071923417	7894.0	1	nan	0	0	0
266.187773788	51388.3502604	3	10.1966975309	1	1	1
266.253390624	8400.82373047	2	1.41030278199	1	1	1
266.255631648	76509.296875	3	13.0875781098	1	1	1
267.110249055	14429.726237	3	28.6912792386	1	0	0
267.191110354	7529.06901042	3	5.66796869978	1	1	1
267.258947866	7795.76757812	2	28.9653239826	1	0	0
268.055451172	6415.95410156	2	3.62848989267	1	1	1
268.103724287	11857.0820312	3	13.0690175124	1	1	1
268.263197139	18703.7145182	3	15.0430216372	1	1	1
269.085579096	6620.31689453	1	nan	0	0	0
269.087736402	57408.171875	3	20.3568040191	1	0	0
270.091040818	8011.90332031	1	nan	0	0	0
270.109943084	14981.8632812	3	3.3102750242	1	1	1
270.278808371	34692.9257812	3	8.92081679728	1	1	1
271.137324047	18496.1002604	3	16.4455557387	1	1	1
271.282321506	6709.57177734	1	nan	0	0	0
273.005673309	8763.3499349	3	1.71792940609	1	1	1
273.018208561	8850.87792969	2	30.4569671595	1	0	0
274.200918845	6250.81030273	2	9.84054840702	1	1	1
274.27376819	14235.5478516	3	34.1105206024	1	0	0
276.180191421	21504.1204427	3	17.3974253089	1	1	1
276.226977944	9841.28076172	3	23.7165456048	1	0	0
276.229426635	125851.950521	3	14.7256218135	1	1	1
277.232814168	19765.7044271	3	22.4633438237	1	0	0
278.24264801	8251.76139323	3	17.8681623759	1	1	1
278.245064155	86866.4401042	3	17.7877940963	1	1	1
279.248374774	13686.827474	3	23.91538135	1	0	0
280.091688822	35587.5996094	3	29.6921363083	1	0	0
280.260756406	5875.93164062	1	nan	0	0	0
280.263139387	48452.5260417	3	23.1014442636	1	0	0
281.078191907	7365.23974609	3	11.3707424627	1	1	1
281.266512551	6268.88378906	1	nan	0	0	0
282.274383478	8074.41625977	2	2.29773951163	1	1	1
282.276224994	34987.9791667	3	6.33112643117	1	1	1
282.278739737	406643.197917	3	6.72111243571	1	1	1
283.018495215	10127.5906576	3	45.8604696371	1	0	0
283.282092255	37460.6608073	3	23.2504409265	1	0	0
284.294420558	23936.7480469	3	14.6933457721	1	1	1
292.072951902	12590.4996745	3	36.2718524192	1	0	0
292.200713629	15424.1402995	3	1.7780220806	1	1	1
292.203317532	165886.78125	3	2.67851293153	1	1	1
292.224210038	6993.08105469	1	nan	0	0	0
292.260698329	23894.2942708	3	15.8340222382	1	1	1
293.068679246	6491.43066406	1	nan	0	0	0
293.071364796	60197.4270833	3	11.9877931039	1	1	1
293.206668907	24383.4407552	3	8.05543219486	1	1	1
293.264152009	7487.70703125	2	7.81063414878	1	1	1
294.060039497	10889.1048177	3	13.6954118534	1	1	1
294.072196607	6623.98364258	2	3.53298967556	1	1	1
294.074757497	7009.13476562	1	nan	0	0	0
294.201315954	5807.48779297	1	nan	0	0	0
294.218753846	11751.40625	1	nan	0	0	0
295.22269259	10476.311849	3	9.41795433108	1	1	1
296.062902099	7843.10693359	1	nan	0	0	0
296.065977213	78624.8710938	3	17.9938948131	1	1	1
296.258295926	8420.70947266	2	3.995561074	1	1	1
297.973283416	8766.41210938	1	nan	0	0	0
298.992890564	40833.2259115	3	17.3945705886	1	1	1
299.305716048	20469.5410156	3	11.9274068914	1	1	1
300.229826242	26968.4674479	3	26.671481986	1	0	0
301.016974661	8279.27319336	2	3.91879217159	1	1	1
301.141000293	16037.6152344	2	44.4060770705	1	0	0
302.240272572	13007.7363281	1	nan	0	0	0
302.242421621	36445.1328125	3	14.3162452266	1	1	1
302.245407005	303398.15625	3	13.9824167772	1	1	1
303.248741529	54057.6653646	3	11.7471259399	1	1	1
304.211779876	10833.7563477	2	8.64461587505	1	1	1
304.25089969	9201.59179688	1	nan	0	0	0
304.260699425	2791931.33333	3	13.1785846459	1	1	1
304.263443444	107295.828125	1	nan	0	0	0
304.267043418	11463.3408203	1	nan	0	0	0
304.284069578	9033.34130859	2	5.37843123805	1	1	1
305.000855724	13852.6181641	3	54.5255258904	1	0	0
305.259290682	19152.7597656	1	nan	0	0	0
305.261681765	53594.7695312	1	nan	0	0	0
305.264372786	431138.052083	3	14.2493012696	1	1	1
305.918773595	8503.88769531	1	nan	0	0	0
306.219402463	38968.7213542	3	9.8849376367	1	1	1
306.240379913	12065.0338542	3	25.9075490608	1	0	0
306.267732345	39420.0677083	3	6.07346142421	1	1	1
306.276774379	28866.8710938	3	26.4272437189	1	0	0
307.038711777	21810.0048828	2	3.0672160072	1	1	1
307.041236347	78387.0234375	1	nan	0	0	0
307.043829055	551874.927083	3	6.31675424001	1	1	1
307.083242911	10400.0112305	2	8.17742975882	1	1	1
307.222769642	8791.33154297	2	1.29499345363	1	1	1
308.041227871	8244.56445312	1	nan	0	0	0
308.044427788	8558.21289062	1	nan	0	0	0
308.047239665	54780.5846354	3	10.2468899488	1	1	1
308.088018308	10698.5087891	2	20.1583657477	1	0	0
308.09106556	87598.3151042	3	13.3443884773	1	1	1
308.198547398	11851.2145182	3	10.2495255146	1	1	1
308.235034765	21686.8984375	3	12.3788437396	1	1	1
309.042006316	43322.0638021	3	11.1276972657	1	1	1
309.094398898	9467.44287109	2	5.2534944103	1	1	1
310.047054982	19981.8776042	3	9.2710303638	1	1	1
310.974486358	11867.7475586	2	23.0698254983	1	0	0
312.289545487	10668.953125	1	nan	0	0	0
313.051748019	8303.60253906	1	nan	0	0	0
313.947328922	12930.3603516	3	19.8874578368	1	1	1
315.066173347	11153.9135742	2	13.6480569832	1	1	1
316.05515177	12952.3007812	1	nan	0	0	0
316.101810562	11764.8110352	2	8.71932416639	1	1	1
316.200612777	15885.7836914	2	4.31367594939	1	1	1
316.203721702	99641.0885417	3	17.2515971378	1	1	1
316.222700152	9381.24023438	1	nan	0	0	0
316.321014581	49097.4739583	3	10.7349719255	1	1	1
317.029157446	11993.7972005	3	15.2536176711	1	1	1
317.115002745	34007.5768229	3	1.89879478485	1	1	1
317.207083515	17041.0016276	3	25.9597167197	1	0	0
317.324317115	10934.71875	3	17.2941189573	1	1	1
318.118286349	8110.06835938	1	nan	0	0	0
318.201965575	10276.3730469	1	nan	0	0	0
318.213593896	31710.4140625	3	17.3475289242	1	1	1
318.215884197	108384.795573	3	32.1386511021	1	0	0
318.219218764	931218.104167	3	20.8879990729	1	0	0
318.240342311	37490.7864583	3	26.7022865664	1	0	0
318.276667705	11093.460612	3	17.9207269424	1	1	1
319.216686815	8971.10009766	2	2.46929525707	1	1	1
319.219195508	16388.2617188	2	1.62246939799	1	1	1
319.222755537	158058.039062	3	18.2215679735	1	1	1
319.243683451	9017.13427734	2	10.604707585	1	1	1
320.091282561	10034.2558594	3	15.9542529876	1	1	1
320.212425367	8277.11132812	1	nan	0	0	0
320.213871174	10030.2594401	3	11.0037750877	1	1	1
320.217546866	68703.3164062	3	23.2390873051	1	0	0
320.221228301	8480.59814453	2	3.05000528262	1	1	1
320.222335137	16218.6227214	3	25.761263346	1	0	0
320.224870173	29507.9934896	3	30.5485403037	1	0	0
320.22921029	194066.242188	2	8.42750657103	1	1	1
320.231204876	450796.03125	2	7.11182919271	1	1	1
320.234535932	8386930.0	3	19.5311484554	1	1	1
320.237526467	253022.0	1	nan	0	0	0
320.241631219	24105.6077474	3	23.8366157997	1	0	0
320.242579835	13643.2744141	3	18.7724458936	1	1	1
320.244042359	12132.9335938	3	21.2246375622	1	0	0
320.245242778	12575.1621094	2	3.86888495318	1	1	1
320.246568569	10075.894043	2	0.499524337534	1	1	1
320.247759283	9344.35302734	2	17.9476763493	1	1	1
320.248948492	9320.12402344	3	4.13050361919	1	1	1
320.2526043	10200.6500651	3	11.9792774757	1	1	1
320.2557116	75936.4101562	3	24.2961247138	1	0	0
320.965207722	8486.52783203	2	4.99853024172	1	1	1
320.971651432	9465.17773438	1	nan	0	0	0
320.974822395	94115.046875	3	10.2255738993	1	1	1
321.202021748	19249.436849	3	6.40234671549	1	1	1
321.22111168	12917.6435547	2	13.7461957577	1	1	1
321.23218215	51337.4986979	3	14.4523481971	1	1	1
321.234784705	112978.56901	3	31.3424764544	1	0	0
321.238163414	1289680.6875	3	19.1012923142	1	1	1
321.259271261	11522.9199219	3	41.6089585274	1	0	0
321.892513314	13577.0966797	3	9.18793159167	1	1	1
321.977929689	8157.56005859	1	nan	0	0	0
322.054950631	9544.95898438	1	nan	0	0	0
322.070271148	11959.6064453	1	nan	0	0	0
322.227180867	14714.3066406	3	17.5743734705	1	1	1
322.229553796	34013.8378906	3	25.5965510534	1	0	0
322.233113828	420130.114583	3	15.2229277995	1	1	1
322.237968209	14530.5986328	3	24.1178128	1	0	0
322.241701624	97654.8359375	3	20.7496772553	1	0	0
322.250676663	73332.6484375	3	22.1129413858	1	0	0
323.01129294	12333.3027344	1	nan	0	0	0
323.236493541	74704.9583333	3	18.8171832501	1	1	1
323.254037862	12947.3304036	3	5.28024170483	1	1	1
325.177510653	12508.7490234	3	3.4200841099	1	1	1
326.94843902	11459.1575521	3	7.47472937923	1	1	1
326.973005357	8194.34570312	1	nan	0	0	0
327.008276598	7592.89697266	1	nan	0	0	0
328.054663845	21350.1145833	3	5.4240469659	1	1	1
328.067263465	31051.5221354	3	24.6903102054	1	0	0
329.025933194	15801.887207	2	23.2191257318	1	0	0
329.921370691	7962.58984375	1	nan	0	0	0
330.072946758	29335.389974	3	14.7374234296	1	1	1
330.276512734	8618.73339844	1	nan	0	0	0
331.040159266	23851.3346354	3	17.0347807611	1	1	1
332.028900351	19903.860026	3	9.50497591456	1	1	1
332.198583446	11482.2861328	2	18.1054190044	1	1	1
332.243181736	9560.4140625	1	nan	0	0	0
332.255931173	19264.6367188	1	nan	0	0	0
332.292440987	15612.9046224	3	16.5798644009	1	1	1
332.315925592	9998.94335938	3	15.9629267434	1	1	1
332.956389812	8338.45605469	1	nan	0	0	0
333.003093358	8503.14550781	1	nan	0	0	0
334.214275046	81779.2213542	3	12.2102147272	1	1	1
334.235437171	9335.46191406	1	nan	0	0	0
334.250668368	25585.4635417	3	8.86994911718	1	1	1
334.267860914	16273.3867188	1	nan	0	0	0
334.271500498	104365.577799	3	103.893662511	1	0	0
335.217575251	15832.2177734	3	9.06955151457	1	1	1
335.225055942	13041.5234375	1	nan	0	0	0
335.275008595	46806.3632812	1	nan	0	0	0
336.226164675	10617.8642578	1	nan	0	0	0
336.229934388	120155.096354	3	12.2872013962	1	1	1
336.250793307	12189.1280924	3	28.9446308346	1	0	0
336.948738448	65098.6757812	3	14.3936850429	1	1	1
337.233279411	21962.7356771	3	10.5469046545	1	1	1
338.34178096	12006.2226562	3	15.7653992029	1	1	1
338.946903935	9769.84342448	3	5.11272754831	1	1	1
338.985303763	14494.6953125	3	18.7124298894	1	1	1
340.18845613	14663.8815104	3	9.93434052737	1	1	1
342.216935699	10705.6054688	1	nan	0	0	0
342.311531917	9887.72623698	3	13.9492801745	1	1	1
344.999834586	8573.45288086	2	4.95397609974	1	1	1
346.046970202	28191.9251302	3	13.7279741575	1	1	1
346.25074173	10083.6662598	2	20.3847487248	1	0	0
348.070378517	36624.0761719	3	19.1508814867	1	1	1
348.266287706	29125.139974	3	30.7540125147	1	0	0
350.209089753	8463.23535156	2	5.35118982575	1	1	1
350.253982548	32631.1692708	3	19.1023215477	1	1	1
352.224920822	17422.2236328	3	28.1889038954	1	0	0
356.232579481	27424.9707031	1	nan	0	0	0
358.190975919	11673.0146484	1	nan	0	0	0
360.323647339	12379.7711589	3	19.5009859438	1	1	1
365.156867212	8941.11376953	2	6.35527014017	1	1	1
366.022806382	5759.40397135	3	7.26184479326	1	1	1
366.203744356	29596.0917969	3	13.9239977909	1	1	1
366.23125475	8595.04231771	3	11.9337994088	1	1	1
366.96078145	8313.41194661	3	15.3405635731	1	1	1
367.207188327	8339.40771484	2	14.8358400706	1	1	1
368.028790264	5819.49804688	2	15.4046723988	1	1	1
368.111809975	12306.7402344	1	nan	0	0	0
368.212381572	8217.60424805	2	1.6439702695	1	1	1
368.215232692	16475.0332031	2	18.9533831791	1	1	1
368.219300712	275930.03125	3	20.942437921	1	0	0
368.232324778	6327.50976562	1	nan	0	0	0
369.22284708	57646.6575521	3	17.5547472618	1	1	1
369.310845089	16999.7161458	3	27.2566874678	1	0	0
369.98449427	9856.09765625	3	10.9063918205	1	1	1
370.052038414	39859.1634115	3	20.2198489932	1	0	0
370.190740372	4890.78515625	1	nan	0	0	0
370.217641589	20764.1259766	3	16.4242135254	1	1	1
370.226157799	6797.65673828	1	nan	0	0	0
370.243735372	6473.39941406	1	nan	0	0	0
370.247972191	65264.2490234	3	78.444776355	1	0	0
370.31417498	5703.0559082	2	2.53210687441	1	1	1
370.378763697	6829.56103516	2	1.02687213737	1	1	1
371.055496754	6016.21679688	1	nan	0	0	0
371.251429586	17318.1274414	2	51.2740457644	1	0	0
371.31938407	5887.7890625	1	nan	0	0	0
371.322381808	10986.1113281	1	nan	0	0	0
371.326425954	162840.794271	3	18.5235042881	1	1	1
372.206293286	53947.515625	3	57.6314569108	1	0	0
372.245130125	22251.3476562	3	78.3774407799	1	0	0
372.310559603	5537.01489258	2	16.2584035274	1	1	1
372.329864689	34102.7792969	3	15.3556400914	1	1	1
